LINKNO,subw_4,subw_5,subw_6,subw_7,subw_8
53,277,96,60,50,49
67,110,51,48,24,24
69,110,51,48,24,24
70,351,116,69,51,49
94,60,48,12,12,12
95,60,48,12,12,12
101,52,49,16,16,16
104,91,52,49,48,48
105,57,52,49,48,48
109,120,52,49,48,48
111,775,212,86,55,48
113,128,49,16,16,16
117,155,69,49,48,48
120,185,77,49,48,48
127,299,104,63,48,48
128,0,0,0,0,0
135,281,93,61,48,48
142,421,129,61,48,48
144,410,108,64,54,48
156,304,110,66,56,48
168,374,127,73,56,48
170,527,160,78,56,48
179,792,210,66,56,48
260,498,137,58,50,49
262,487,137,58,50,49
270,307,96,60,50,49
273,361,94,59,50,49
277,900,239,65,55,48
279,0,0,0,0,0
289,220,78,52,50,49
290,215,78,52,50,49
291,146,68,52,50,49
292,152,62,48,24,24
293,118,62,48,24,24
294,876,234,90,55,48
296,140,62,48,24,24
301,55,51,48,24,24
302,160,67,52,50,49
304,55,51,48,24,24
306,55,51,48,24,24
309,847,228,89,55,48
310,247,75,55,49,49
314,64,50,21,21,21
315,66,54,50,49,49
317,63,50,21,21,21
318,84,55,50,49,49
319,189,75,55,49,49
320,49,11,11,11,11
321,48,2,2,2,2
325,70,54,50,49,49
326,143,65,50,49,49
328,91,52,49,48,48
329,234,86,57,53,49
330,91,52,49,48,48
333,57,52,49,48,48
335,835,220,65,55,48
337,260,82,57,53,49
338,748,109,65,55,48
339,320,113,67,53,49
340,151,70,49,48,48
341,196,82,57,53,49
344,324,111,62,48,48
350,702,109,65,55,48
351,489,153,75,55,48
353,222,73,54,48,48
354,224,80,54,48,48
358,245,93,61,48,48
359,303,109,65,55,48
360,303,109,65,55,48
361,302,108,64,54,48
364,378,130,61,48,48
365,377,129,61,48,48
366,391,128,71,55,48
368,302,108,64,54,48
369,553,129,61,48,48
371,344,123,72,55,48
376,662,173,77,54,48
378,589,173,77,54,48
380,532,110,66,56,48
382,491,151,77,54,48
389,824,217,87,56,48
390,581,163,76,54,48
391,582,163,76,54,48
392,304,110,66,56,48
394,634,178,66,56,48
395,779,210,66,56,48
401,528,162,76,54,48
404,528,162,76,54,48
405,607,168,73,56,48
408,586,167,73,56,48
418,753,208,82,56,48
487,251,94,59,50,49
490,481,137,58,50,49
492,255,96,60,50,49
494,202,83,58,50,49
497,202,83,58,50,49
498,277,96,60,50,49
499,305,96,60,50,49
503,333,118,58,50,49
504,401,135,69,51,49
513,317,71,53,51,49
514,178,72,51,50,49
515,351,116,69,51,49
516,887,237,65,55,48
517,186,78,52,50,49
519,103,51,48,24,24
520,152,62,48,24,24
524,133,63,48,24,24
525,133,63,48,24,24
526,96,59,51,50,49
528,87,51,48,24,24
530,108,60,52,50,49
531,87,51,48,24,24
532,295,75,55,49,49
534,419,126,56,52,49
538,62,55,50,49,49
539,113,53,50,49,49
540,70,54,50,49,49
541,58,53,50,49,49
542,180,74,55,49,49
543,316,81,56,52,49
544,49,11,11,11,11
545,69,49,16,16,16
546,57,52,49,48,48
548,63,50,21,21,21
549,770,212,86,55,48
550,196,82,57,53,49
551,70,54,50,49,49
552,269,81,56,52,49
553,254,90,56,52,49
554,253,90,56,52,49
555,75,48,12,12,12
557,91,52,49,48,48
558,57,52,49,48,48
561,196,82,57,53,49
562,778,211,65,55,48
563,388,125,68,53,49
564,154,69,49,48,48
565,196,82,57,53,49
568,629,174,80,55,48
569,274,82,57,53,49
570,261,98,62,48,48
571,287,103,63,48,48
573,172,73,54,48,48
575,702,109,65,55,48
577,445,131,71,55,48
581,257,80,54,48,48
582,303,109,65,55,48
583,303,109,65,55,48
584,488,152,65,55,48
585,391,128,71,55,48
588,302,108,64,54,48
589,293,93,61,48,48
590,478,109,65,55,48
592,504,156,65,55,48
593,378,130,61,48,48
594,338,120,65,55,48
595,344,123,72,55,48
599,550,143,74,55,48
600,663,173,77,54,48
601,370,123,72,55,48
602,589,173,77,54,48
604,370,123,72,55,48
606,424,139,73,56,48
607,529,163,76,54,48
610,526,160,78,56,48
612,622,182,77,54,48
613,824,217,87,56,48
614,424,139,73,56,48
615,528,162,76,54,48
616,304,110,66,56,48
618,634,178,66,56,48
620,656,182,77,54,48
621,584,162,76,54,48
623,557,168,73,56,48
625,578,139,73,56,48
626,528,162,76,54,48
628,548,161,78,56,48
629,526,160,78,56,48
632,616,179,82,56,48
635,604,167,73,56,48
636,604,167,73,56,48
657,839,227,85,56,48
708,929,245,92,55,48
711,202,83,58,50,49
713,255,96,60,50,49
714,545,135,69,51,49
715,537,136,69,51,49
716,305,96,60,50,49
718,939,242,91,55,48
721,908,241,92,55,48
722,307,96,60,50,49
723,282,95,59,50,49
725,202,83,58,50,49
727,905,238,65,55,48
728,451,135,69,51,49
735,538,165,79,52,49
736,703,187,83,52,49
737,329,116,69,51,49
738,648,188,79,52,49
739,649,188,79,52,49
740,876,234,90,55,48
741,96,59,51,50,49
742,110,51,48,24,24
743,110,51,48,24,24
744,934,246,91,55,48
745,98,51,48,24,24
746,135,64,52,50,49
748,133,63,48,24,24
749,159,67,52,50,49
750,426,134,70,51,49
752,160,67,52,50,49
754,125,59,51,50,49
755,67,51,48,24,24
756,830,225,65,55,48
758,852,215,86,55,48
760,67,51,48,24,24
762,58,53,50,49,49
763,183,75,55,49,49
764,129,53,50,49,49
765,189,75,55,49,49
766,195,81,56,52,49
768,60,48,12,12,12
769,78,54,50,49,49
770,86,58,50,49,49
771,57,52,49,48,48
772,70,54,50,49,49
773,846,220,65,55,48
774,807,212,86,55,48
775,78,54,50,49,49
776,722,200,80,55,48
777,432,141,67,53,49
778,368,113,67,53,49
779,91,52,49,48,48
780,111,52,49,48,48
781,91,52,49,48,48
782,258,77,49,48,48
784,141,52,49,48,48
785,320,113,67,53,49
787,400,125,68,53,49
788,287,103,63,48,48
789,671,171,80,55,48
790,314,111,62,48,48
791,332,103,63,48,48
792,787,211,65,55,48
793,629,174,80,55,48
794,319,105,57,53,49
795,597,171,80,55,48
796,709,109,65,55,48
797,232,89,49,48,48
801,490,153,75,55,48
805,248,93,61,48,48
807,650,185,81,55,48
808,303,109,65,55,48
809,488,152,65,55,48
812,304,110,66,56,48
813,293,93,61,48,48
814,505,156,65,55,48
816,570,170,74,55,48
817,363,121,66,56,48
819,576,169,74,55,48
821,473,151,77,54,48
822,553,129,61,48,48
824,502,148,72,55,48
826,424,139,73,56,48
828,819,223,88,56,48
830,374,127,73,56,48
831,304,110,66,56,48
836,579,172,66,56,48
837,843,217,87,56,48
838,514,161,78,56,48
839,593,172,66,56,48
841,584,162,76,54,48
842,762,210,66,56,48
843,528,162,76,54,48
844,581,163,76,54,48
845,557,168,73,56,48
847,795,217,87,56,48
848,557,168,73,56,48
849,653,110,66,56,48
850,653,110,66,56,48
852,526,160,78,56,48
853,795,217,87,56,48
854,598,139,73,56,48
856,802,210,66,56,48
857,598,139,73,56,48
859,680,195,85,56,48
860,604,167,73,56,48
864,774,205,85,56,48
874,789,207,82,56,48
878,815,195,85,56,48
933,381,96,60,50,49
936,497,137,58,50,49
937,251,94,59,50,49
938,544,135,69,51,49
940,251,94,59,50,49
942,940,242,91,55,48
943,251,94,59,50,49
944,307,96,60,50,49
946,282,95,59,50,49
947,423,138,58,50,49
949,910,242,91,55,48
953,451,135,69,51,49
954,310,97,60,50,49
957,668,165,79,52,49
959,676,194,83,52,49
960,676,194,83,52,49
961,379,116,69,51,49
962,703,187,83,52,49
963,693,183,83,52,49
965,658,187,83,52,49
966,118,62,48,24,24
967,198,79,52,50,49
969,171,72,51,50,49
970,263,71,53,51,49
972,133,63,48,24,24
973,495,126,56,52,49
974,613,177,56,52,49
975,80,53,50,49,49
976,217,71,53,51,49
977,83,53,50,49,49
978,226,71,53,51,49
979,74,56,50,49,49
980,303,109,65,55,48
981,170,71,53,51,49
982,854,228,89,55,48
983,67,51,48,24,24
984,88,58,50,49,49
985,45,45,45,45,45
986,309,81,56,52,49
987,183,75,55,49,49
988,195,81,56,52,49
989,309,81,56,52,49
992,444,142,67,53,49
993,58,53,50,49,49
994,142,65,50,49,49
995,144,65,50,49,49
996,142,65,50,49,49
998,793,215,86,55,48
999,195,81,56,52,49
1001,804,220,65,55,48
1002,770,212,86,55,48
1003,91,52,49,48,48
1004,325,112,62,48,48
1005,326,112,62,48,48
1006,394,111,62,48,48
1008,154,69,49,48,48
1013,729,204,86,55,48
1014,356,114,68,53,49
1015,274,82,57,53,49
1017,629,174,80,55,48
1018,294,82,57,53,49
1021,232,89,49,48,48
1024,57,52,49,48,48
1025,506,157,75,55,48
1027,285,101,54,48,48
1028,188,80,54,48,48
1029,450,144,75,55,48
1030,346,80,54,48,48
1032,623,176,81,55,48
1033,585,109,65,55,48
1035,302,108,64,54,48
1036,303,109,65,55,48
1037,304,110,66,56,48
1038,669,192,81,55,48
1040,615,175,65,55,48
1041,344,123,72,55,48
1045,443,110,66,56,48
1046,662,173,77,54,48
1048,828,223,88,56,48
1050,550,143,74,55,48
1051,532,110,66,56,48
1052,820,224,88,56,48
1053,491,151,77,54,48
1054,542,164,66,56,48
1055,609,172,66,56,48
1059,621,181,77,54,48
1060,304,110,66,56,48
1062,526,160,78,56,48
1063,304,110,66,56,48
1065,424,139,73,56,48
1067,374,127,73,56,48
1069,827,217,87,56,48
1070,557,168,73,56,48
1072,526,160,78,56,48
1073,827,217,87,56,48
1074,799,219,87,56,48
1076,680,195,85,56,48
1077,795,217,87,56,48
1078,586,167,73,56,48
1083,743,195,85,56,48
1084,743,195,85,56,48
1087,754,196,82,56,48
1092,798,214,85,56,48
1096,773,196,82,56,48
1099,815,195,85,56,48
1101,844,226,85,56,48
1102,815,195,85,56,48
1155,464,94,59,50,49
1157,464,94,59,50,49
1158,381,96,60,50,49
1160,497,137,58,50,49
1161,251,94,59,50,49
1164,909,239,65,55,48
1165,361,94,59,50,49
1166,909,239,65,55,48
1167,361,94,59,50,49
1168,422,137,58,50,49
1170,407,118,58,50,49
1171,423,138,58,50,49
1172,402,136,69,51,49
1173,923,243,92,55,48
1177,451,135,69,51,49
1178,264,95,59,50,49
1179,665,191,79,52,49
1180,146,68,52,50,49
1181,896,234,90,55,48
1182,711,183,83,52,49
1183,625,183,83,52,49
1184,303,109,65,55,48
1185,417,133,70,51,49
1186,890,109,65,55,48
1187,932,246,91,55,48
1189,640,187,83,52,49
1190,263,71,53,51,49
1191,610,165,79,52,49
1193,389,133,70,51,49
1194,272,71,53,51,49
1196,136,64,52,50,49
1197,195,81,56,52,49
1198,626,184,84,52,49
1199,226,71,53,51,49
1200,591,81,56,52,49
1201,236,75,55,49,49
1202,236,75,55,49,49
1203,0,0,0,0,0
1205,373,126,56,52,49
1207,67,51,48,24,24
1208,195,81,56,52,49
1209,166,53,50,49,49
1210,309,81,56,52,49
1211,373,126,56,52,49
1212,555,81,56,52,49
1213,336,115,56,52,49
1216,842,220,65,55,48
1217,196,82,57,53,49
1218,144,65,50,49,49
1219,562,141,67,53,49
1220,812,216,86,55,48
1221,60,48,12,12,12
1222,89,52,49,48,48
1223,447,142,67,53,49
1227,405,103,63,48,48
1228,781,109,65,55,48
1229,229,87,57,53,49
1230,303,109,65,55,48
1232,405,103,63,48,48
1238,356,114,68,53,49
1239,388,125,68,53,49
1246,365,105,57,53,49
1248,245,93,61,48,48
1249,709,109,65,55,48
1251,248,93,61,48,48
1252,459,146,75,55,48
1253,567,109,65,55,48
1254,188,80,54,48,48
1256,650,185,81,55,48
1258,585,109,65,55,48
1259,303,109,65,55,48
1260,303,109,65,55,48
1261,304,110,66,56,48
1262,669,192,81,55,48
1263,378,130,61,48,48
1264,614,175,65,55,48
1265,303,109,65,55,48
1267,421,129,61,48,48
1268,483,151,77,54,48
1269,502,148,72,55,48
1270,473,151,77,54,48
1276,822,221,88,56,48
1278,822,221,88,56,48
1280,707,181,77,54,48
1281,631,181,77,54,48
1283,374,127,73,56,48
1286,579,172,66,56,48
1288,666,181,77,54,48
1289,535,127,73,56,48
1291,304,110,66,56,48
1294,526,160,78,56,48
1302,595,167,73,56,48
1307,680,195,85,56,48
1308,871,217,87,56,48
1311,749,206,82,56,48
1316,883,231,87,56,48
1319,680,195,85,56,48
1320,845,226,85,56,48
1382,398,94,59,50,49
1383,909,239,65,55,48
1384,909,239,65,55,48
1385,422,137,58,50,49
1388,909,239,65,55,48
1389,469,137,58,50,49
1390,909,239,65,55,48
1391,422,137,58,50,49
1392,525,135,69,51,49
1394,401,135,69,51,49
1395,706,197,79,52,49
1396,923,243,92,55,48
1397,913,242,91,55,48
1398,457,135,69,51,49
1399,408,118,58,50,49
1401,451,135,69,51,49
1402,202,83,58,50,49
1403,720,197,79,52,49
1406,902,109,65,55,48
1408,896,234,90,55,48
1409,416,133,70,51,49
1411,887,237,65,55,48
1413,679,189,84,52,49
1414,286,71,53,51,49
1415,303,109,65,55,48
1417,538,165,79,52,49
1418,538,165,79,52,49
1419,92,51,48,24,24
1420,159,67,52,50,49
1421,303,109,65,55,48
1423,647,190,84,52,49
1424,636,184,84,52,49
1425,474,140,56,52,49
1426,419,126,56,52,49
1427,236,75,55,49,49
1428,67,51,48,24,24
1429,850,229,89,55,48
1431,853,215,86,55,48
1433,195,81,56,52,49
1434,195,81,56,52,49
1436,793,215,86,55,48
1437,195,81,56,52,49
1441,444,142,67,53,49
1442,243,81,56,52,49
1444,846,220,65,55,48
1445,89,52,49,48,48
1446,143,65,50,49,49
1447,427,141,67,53,49
1448,196,82,57,53,49
1451,229,87,57,53,49
1453,250,82,57,53,49
1456,239,82,57,53,49
1459,196,82,57,53,49
1460,57,52,49,48,48
1462,742,204,86,55,48
1463,671,171,80,55,48
1470,492,144,75,55,48
1472,57,52,49,48,48
1474,188,80,54,48,48
1475,246,52,49,48,48
1476,449,144,75,55,48
1477,303,109,65,55,48
1478,449,144,75,55,48
1483,601,175,65,55,48
1484,478,109,65,55,48
1485,339,120,65,55,48
1486,678,192,81,55,48
1487,303,109,65,55,48
1489,468,143,74,55,48
1490,437,130,61,48,48
1491,437,130,61,48,48
1492,439,143,74,55,48
1493,519,154,74,55,48
1494,374,127,73,56,48
1495,553,129,61,48,48
1497,662,173,77,54,48
1501,473,151,77,54,48
1504,692,181,77,54,48
1505,621,181,77,54,48
1507,479,145,66,56,48
1509,582,163,76,54,48
1512,304,110,66,56,48
1513,843,217,87,56,48
1518,526,160,78,56,48
1526,565,161,78,56,48
1527,799,219,87,56,48
1528,605,167,73,56,48
1531,792,210,66,56,48
1532,871,217,87,56,48
1537,753,208,82,56,48
1604,458,94,59,50,49
1609,544,135,69,51,49
1613,917,244,92,55,48
1615,401,135,69,51,49
1617,307,96,60,50,49
1618,706,197,79,52,49
1619,908,241,92,55,48
1622,908,241,92,55,48
1623,718,198,79,52,49
1624,256,97,60,50,49
1625,897,238,65,55,48
1626,202,83,58,50,49
1627,925,247,91,55,48
1628,220,78,52,50,49
1630,898,234,90,55,48
1631,186,78,52,50,49
1632,876,234,90,55,48
1633,924,246,91,55,48
1634,110,51,48,24,24
1636,263,71,53,51,49
1638,417,133,70,51,49
1639,887,237,65,55,48
1640,103,51,48,24,24
1641,638,177,56,52,49
1642,640,187,83,52,49
1643,159,67,52,50,49
1644,208,84,53,51,49
1645,875,233,90,55,48
1648,881,235,90,55,48
1649,195,81,56,52,49
1650,591,81,56,52,49
1652,67,51,48,24,24
1653,850,229,89,55,48
1654,67,51,48,24,24
1657,303,109,65,55,48
1659,51,14,14,14,14
1660,303,109,65,55,48
1661,195,81,56,52,49
1665,811,222,89,55,48
1666,291,81,56,52,49
1668,69,49,16,16,16
1669,57,52,49,48,48
1670,195,81,56,52,49
1671,770,212,86,55,48
1672,213,85,57,53,49
1674,91,52,49,48,48
1675,213,85,57,53,49
1677,327,102,57,53,49
1680,785,109,65,55,48
1683,400,125,68,53,49
1684,196,82,57,53,49
1687,629,174,80,55,48
1688,196,82,57,53,49
1689,324,111,62,48,48
1691,172,73,54,48,48
1696,436,131,71,55,48
1698,530,158,75,55,48
1699,449,144,75,55,48
1701,650,185,81,55,48
1706,293,93,61,48,48
1709,303,109,65,55,48
1711,571,170,74,55,48
1713,468,143,74,55,48
1714,378,130,61,48,48
1715,362,123,72,55,48
1717,576,169,74,55,48
1718,344,123,72,55,48
1719,473,151,77,54,48
1721,461,147,72,55,48
1725,473,151,77,54,48
1729,304,110,66,56,48
1730,0,0,0,0,0
1731,304,110,66,56,48
1732,593,172,66,56,48
1733,824,217,87,56,48
1736,304,110,66,56,48
1739,539,139,73,56,48
1740,660,162,76,54,48
1742,800,213,66,56,48
1743,557,168,73,56,48
1749,863,217,87,56,48
1750,684,196,82,56,48
1751,0,0,0,0,0
1752,672,186,66,56,48
1754,605,167,73,56,48
1839,920,245,92,55,48
1841,255,96,60,50,49
1842,922,243,92,55,48
1846,402,136,69,51,49
1848,251,94,59,50,49
1850,395,118,58,50,49
1851,901,238,65,55,48
1852,202,83,58,50,49
1853,396,116,69,51,49
1854,898,234,90,55,48
1855,676,194,83,52,49
1857,887,237,65,55,48
1858,118,62,48,24,24
1860,538,165,79,52,49
1862,876,234,90,55,48
1864,118,62,48,24,24
1865,640,187,83,52,49
1866,687,189,84,52,49
1867,96,59,51,50,49
1868,613,177,56,52,49
1871,80,53,50,49,49
1876,94,56,50,49,49
1877,859,109,65,55,48
1878,583,81,56,52,49
1880,67,51,48,24,24
1881,0,0,0,0,0
1883,169,53,50,49,49
1884,830,225,65,55,48
1885,838,222,89,55,48
1886,148,53,50,49,49
1892,70,54,50,49,49
1893,78,54,50,49,49
1894,195,81,56,52,49
1896,233,90,56,52,49
1898,740,201,80,55,48
1899,254,90,56,52,49
1901,739,201,80,55,48
1906,137,49,16,16,16
1907,303,109,65,55,48
1910,164,49,16,16,16
1911,164,49,16,16,16
1912,671,171,80,55,48
1913,294,82,57,53,49
1914,196,82,57,53,49
1915,287,103,63,48,48
1917,232,89,49,48,48
1920,490,153,75,55,48
1922,567,109,65,55,48
1923,546,109,65,55,48
1927,188,80,54,48,48
1929,245,93,61,48,48
1930,281,93,61,48,48
1933,439,143,74,55,48
1935,585,109,65,55,48
1937,645,176,81,55,48
1938,363,121,66,56,48
1939,486,148,72,55,48
1941,829,223,88,56,48
1942,502,148,72,55,48
1943,473,151,77,54,48
1945,503,148,72,55,48
1949,588,151,77,54,48
1954,618,172,66,56,48
1955,824,217,87,56,48
1959,528,162,76,54,48
1960,304,110,66,56,48
1963,548,161,78,56,48
1964,705,110,66,56,48
1965,528,162,76,54,48
1966,795,217,87,56,48
1974,680,195,85,56,48
1976,747,205,85,56,48
1978,605,167,73,56,48
1994,760,208,82,56,48
2050,930,245,92,55,48
2063,909,239,65,55,48
2065,361,94,59,50,49
2070,719,198,79,52,49
2072,905,238,65,55,48
2073,333,118,58,50,49
2074,665,191,79,52,49
2076,333,118,58,50,49
2077,648,188,79,52,49
2079,931,246,91,55,48
2080,297,107,53,51,49
2082,317,71,53,51,49
2084,677,194,83,52,49
2086,889,234,90,55,48
2088,140,62,48,24,24
2089,687,189,84,52,49
2090,687,189,84,52,49
2091,303,109,65,55,48
2094,101,51,48,24,24
2095,102,60,52,50,49
2100,295,75,55,49,49
2102,866,228,89,55,48
2104,58,53,50,49,49
2105,90,58,50,49,49
2106,64,50,21,21,21
2107,212,75,55,49,49
2108,861,220,65,55,48
2110,180,74,55,49,49
2111,84,55,50,49,49
2112,58,53,50,49,49
2116,143,65,50,49,49
2117,78,54,50,49,49
2118,770,212,86,55,48
2120,427,141,67,53,49
2122,793,215,86,55,48
2123,715,201,80,55,48
2126,57,52,49,48,48
2129,52,49,16,16,16
2130,287,103,63,48,48
2134,151,70,49,48,48
2135,321,114,68,53,49
2136,659,109,65,55,48
2137,303,109,65,55,48
2138,521,153,75,55,48
2139,343,122,68,53,49
2141,298,104,63,48,48
2144,492,144,75,55,48
2147,303,109,65,55,48
2151,331,108,64,54,48
2153,293,93,61,48,48
2154,302,108,64,54,48
2159,585,109,65,55,48
2162,303,109,65,55,48
2163,468,143,74,55,48
2165,617,180,81,55,48
2166,576,169,74,55,48
2167,502,148,72,55,48
2169,550,143,74,55,48
2170,302,108,64,54,48
2171,493,150,76,54,48
2172,302,108,64,54,48
2178,541,147,72,55,48
2183,304,110,66,56,48
2184,780,213,66,56,48
2186,799,219,87,56,48
2187,619,172,66,56,48
2189,304,110,66,56,48
2195,557,168,73,56,48
2198,863,217,87,56,48
2202,526,160,78,56,48
2218,845,226,85,56,48
2289,912,239,65,55,48
2291,255,96,60,50,49
2297,718,198,79,52,49
2298,737,202,83,52,49
2300,433,135,69,51,49
2301,676,194,83,52,49
2303,902,109,65,55,48
2304,665,191,79,52,49
2305,110,51,48,24,24
2306,644,165,79,52,49
2308,679,189,84,52,49
2311,140,62,48,24,24
2312,152,62,48,24,24
2313,876,234,90,55,48
2314,934,246,91,55,48
2316,0,0,0,0,0
2318,102,60,52,50,49
2319,296,75,55,49,49
2320,226,71,53,51,49
2321,87,51,48,24,24
2322,94,56,50,49,49
2324,419,126,56,52,49
2325,67,51,48,24,24
2326,861,220,65,55,48
2328,475,140,56,52,49
2329,58,53,50,49,49
2330,59,54,50,49,49
2331,373,126,56,52,49
2333,425,140,56,52,49
2334,201,75,55,49,49
2335,180,74,55,49,49
2336,58,53,50,49,49
2338,60,48,12,12,12
2340,444,142,67,53,49
2341,411,113,67,53,49
2342,793,215,86,55,48
2343,104,57,49,48,48
2344,427,141,67,53,49
2346,781,109,65,55,48
2347,775,212,86,55,48
2348,229,87,57,53,49
2350,393,111,62,48,48
2351,141,52,49,48,48
2353,258,77,49,48,48
2354,260,82,57,53,49
2355,154,69,49,48,48
2357,164,49,16,16,16
2358,287,103,63,48,48
2359,786,211,65,55,48
2360,332,103,63,48,48
2361,787,211,65,55,48
2363,358,122,68,53,49
2364,466,131,71,55,48
2365,412,132,71,55,48
2368,506,157,75,55,48
2372,188,80,54,48,48
2374,346,80,54,48,48
2375,322,109,65,55,48
2376,534,129,61,48,48
2377,281,93,61,48,48
2378,304,110,66,56,48
2379,303,109,65,55,48
2382,293,93,61,48,48
2383,669,192,81,55,48
2386,570,170,74,55,48
2387,439,143,74,55,48
2390,701,192,81,55,48
2393,710,180,81,55,48
2394,374,127,73,56,48
2396,820,224,88,56,48
2400,540,147,72,55,48
2402,823,221,88,56,48
2418,528,162,76,54,48
2419,304,110,66,56,48
2426,696,179,82,56,48
2428,565,161,78,56,48
2432,680,195,85,56,48
2439,684,196,82,56,48
2501,458,94,59,50,49
2513,912,239,65,55,48
2515,423,138,58,50,49
2517,277,96,60,50,49
2519,451,135,69,51,49
2521,910,242,91,55,48
2523,907,240,91,55,48
2524,711,183,83,52,49
2525,895,237,65,55,48
2526,681,183,83,52,49
2527,303,109,65,55,48
2528,890,109,65,55,48
2529,146,68,52,50,49
2530,677,194,83,52,49
2531,192,78,52,50,49
2532,932,246,91,55,48
2533,110,51,48,24,24
2535,416,133,70,51,49
2536,197,79,52,50,49
2537,97,51,48,24,24
2538,303,109,65,55,48
2540,55,51,48,24,24
2542,96,59,51,50,49
2543,626,184,84,52,49
2544,296,75,55,49,49
2545,150,66,51,50,49
2546,236,75,55,49,49
2547,0,0,0,0,0
2548,373,126,56,52,49
2549,583,81,56,52,49
2551,58,53,50,49,49
2553,419,126,56,52,49
2554,174,53,50,49,49
2555,850,229,89,55,48
2557,851,229,89,55,48
2558,195,81,56,52,49
2559,316,81,56,52,49
2560,316,81,56,52,49
2561,142,65,50,49,49
2562,142,65,50,49,49
2563,48,2,2,2,2
2564,427,141,67,53,49
2565,813,216,86,55,48
2566,816,215,86,55,48
2567,157,58,50,49,49
2568,770,212,86,55,48
2570,797,109,65,55,48
2571,781,109,65,55,48
2572,757,204,86,55,48
2574,384,113,67,53,49
2575,154,69,49,48,48
2576,52,49,16,16,16
2577,320,113,67,53,49
2578,778,211,65,55,48
2579,275,102,57,53,49
2580,155,69,49,48,48
2581,164,49,16,16,16
2582,332,103,63,48,48
2584,321,114,68,53,49
2588,712,199,65,55,48
2589,506,157,75,55,48
2596,188,80,54,48,48
2597,345,80,54,48,48
2598,188,80,54,48,48
2599,651,185,81,55,48
2600,303,109,65,55,48
2601,303,109,65,55,48
2602,339,120,65,55,48
2603,303,109,65,55,48
2606,293,93,61,48,48
2610,585,109,65,55,48
2616,473,151,77,54,48
2618,370,123,72,55,48
2622,491,151,77,54,48
2624,796,218,88,56,48
2630,664,181,77,54,48
2642,557,168,73,56,48
2649,682,186,66,56,48
2650,792,210,66,56,48
2652,526,160,78,56,48
2656,878,232,87,56,48
2658,753,208,82,56,48
2662,805,195,85,56,48
2663,752,207,82,56,48
2718,380,96,60,50,49
2726,381,96,60,50,49
2729,251,94,59,50,49
2732,544,135,69,51,49
2736,361,94,59,50,49
2738,402,136,69,51,49
2739,906,239,65,55,48
2740,910,242,91,55,48
2741,738,202,83,52,49
2748,925,247,91,55,48
2750,924,246,91,55,48
2751,897,238,65,55,48
2753,379,116,69,51,49
2755,187,79,52,50,49
2757,140,62,48,24,24
2759,620,165,79,52,49
2760,162,71,53,51,49
2764,107,51,48,24,24
2765,92,51,48,24,24
2766,538,165,79,52,49
2767,667,189,84,52,49
2768,442,134,70,51,49
2769,162,71,53,51,49
2770,295,75,55,49,49
2771,335,115,56,52,49
2772,475,140,56,52,49
2773,859,109,65,55,48
2775,175,71,53,51,49
2778,183,75,55,49,49
2779,847,228,89,55,48
2780,38,38,38,38,38
2782,804,220,65,55,48
2783,360,81,56,52,49
2784,812,216,86,55,48
2785,58,53,50,49,49
2786,195,81,56,52,49
2787,48,2,2,2,2
2788,427,141,67,53,49
2789,793,215,86,55,48
2790,816,215,86,55,48
2791,143,65,50,49,49
2792,781,109,65,55,48
2793,52,49,16,16,16
2795,835,220,65,55,48
2798,770,212,86,55,48
2799,342,113,67,53,49
2800,57,52,49,48,48
2801,691,171,80,55,48
2803,371,124,68,53,49
2804,321,114,68,53,49
2805,194,70,49,48,48
2806,321,114,68,53,49
2808,659,109,65,55,48
2817,188,80,54,48,48
2818,246,52,49,48,48
2819,224,80,54,48,48
2820,199,52,49,48,48
2821,345,80,54,48,48
2822,377,129,61,48,48
2824,694,193,81,55,48
2825,633,185,81,55,48
2826,404,109,65,55,48
2827,603,176,81,55,48
2830,302,108,64,54,48
2840,491,151,77,54,48
2846,374,127,73,56,48
2854,424,139,73,56,48
2858,656,182,77,54,48
2864,557,168,73,56,48
2865,528,162,76,54,48
2866,800,213,66,56,48
2867,528,162,76,54,48
2870,578,139,73,56,48
2872,586,167,73,56,48
2873,855,219,87,56,48
2876,526,160,78,56,48
2881,774,205,85,56,48
2886,809,214,85,56,48
2887,680,195,85,56,48
2892,788,207,82,56,48
2951,398,94,59,50,49
2952,251,94,59,50,49
2953,202,83,58,50,49
2955,255,96,60,50,49
2956,933,242,91,55,48
2959,525,135,69,51,49
2960,706,197,79,52,49
2962,401,135,69,51,49
2963,906,239,65,55,48
2964,922,243,92,55,48
2972,907,240,91,55,48
2973,353,107,53,51,49
2977,538,165,79,52,49
2979,219,59,51,50,49
2981,263,71,53,51,49
2982,110,51,48,24,24
2983,876,234,90,55,48
2984,330,117,70,51,49
2985,208,84,53,51,49
2987,107,51,48,24,24
2988,80,53,50,49,49
2989,350,106,53,51,49
2990,647,190,84,52,49
2992,538,165,79,52,49
2993,217,71,53,51,49
2994,426,134,70,51,49
2996,830,225,65,55,48
2999,373,126,56,52,49
3002,195,81,56,52,49
3004,212,75,55,49,49
3007,303,109,65,55,48
3008,303,109,65,55,48
3009,444,142,67,53,49
3010,195,81,56,52,49
3011,76,48,12,12,12
3012,807,212,86,55,48
3013,811,222,89,55,48
3014,781,109,65,55,48
3015,234,86,57,53,49
3017,770,212,86,55,48
3022,748,109,65,55,48
3023,785,109,65,55,48
