history_lag,smoothed_alpha_mean
0,334.0381060709759
1,332.22595694709184
2,332.2328554037008
3,336.0265351264238
4,339.41902942700915
5,329.5650542532701
6,326.3920474613109
7,333.8048366943694
8,340.6101211983735
9,338.6280679098395
10,331.3212888707387
11,330.55654537300245
12,329.8375782871931
13,349.1981790014412
14,292.9422328352413
15,278.523062711738
16,283.23973941851904
17,300.779380193648
18,279.4030215771126
19,162.96976829609332
20,96.50349359849612
21,62.05088841006621
22,35.51697159994472
23,10.335909907642344
24,0.6518705291070546
25,2.5306412713930486
26,-4.602873353960314
27,-0.14719381212642008
28,-1.1208698423848604
29,0.9866903138563567
30,16.71289600322209
31,-1.2232593382066854
32,-2.2969835366038125
33,3.123366767990012
34,-7.576985972165991
35,11.63177444067831
36,5.8687291480021955
37,-15.669767336653303
38,-25.55433919828919
39,-23.58084452560807
40,-18.09272926808066
41,-13.13447347393257
42,-45.610163865378155
