history_lag,smoothed_alpha_mean
0,1.4254585726431503
1,1.4288723996392256
2,1.4377579642006473
3,1.4231507630713969
4,1.4686745081262433
5,1.5177251812152304
6,1.5218541594870165
7,1.5248626010433284
8,1.486927811428704
9,1.4858889089340375
10,1.4792306965211817
