history_lag,smoothed_alpha_mean
0,1.422488785990961
1,1.4273120156418357
2,1.4254585726431503
3,1.4288723996392256
4,1.4377579642006473
5,1.4231507630713969
6,1.4686745081262433
7,1.5177251812152304
8,1.5218541594870165
9,1.5248626010433284
10,1.486927811428704
11,1.4858889089340375
12,1.4792306965211817
