LINKNO,subw_4,subw_5,subw_6,subw_7,subw_8
53,1152,649,539,516,515
67,805,532,519,134,134
69,805,532,519,134,134
70,1226,668,548,517,515
94,577,525,134,134,134
95,577,525,134,134,134
101,579,528,134,134,134
104,104,104,104,104,104
105,701,555,526,514,514
109,904,555,526,514,514
111,1044,624,531,139,139
113,71,71,71,71,71
117,984,608,526,514,514
120,1026,617,526,514,514
127,1175,656,543,514,514
128,2,2,2,2,2
135,1157,645,541,514,514
142,1278,680,541,514,514
144,132,132,132,132,132
156,1180,662,546,522,514
168,360,360,360,360,360
170,1340,700,556,522,514
179,666,527,156,156,156
260,837,542,136,136,136
262,812,542,136,136,136
270,1183,649,539,516,515
273,1233,646,540,516,515
277,1188,663,153,153,153
279,3,3,3,3,3
289,1083,621,530,516,515
290,1075,621,530,516,515
291,972,607,530,516,515
292,575,107,107,107,107
293,835,585,519,134,134
294,103,103,103,103,103
296,40,40,40,40,40
301,610,532,519,134,134
302,989,606,530,516,515
304,610,532,519,134,134
306,610,532,519,134,134
309,862,589,522,153,153
310,1117,616,534,515,515
314,621,530,134,134,134
315,722,557,527,515,515
317,622,530,134,134,134
318,785,560,527,515,515
319,1033,616,534,515,515
320,558,134,134,134,134
321,525,134,134,134,134
325,725,557,527,515,515
326,969,604,527,515,515
328,104,104,104,104,104
329,1101,637,537,519,515
330,104,104,104,104,104
333,701,555,526,514,514
335,781,543,153,153,153
337,1134,628,537,519,515
338,1006,139,139,139,139
339,528,516,516,155,155
340,983,610,526,514,514
341,158,158,158,158,158
344,1198,664,542,514,514
350,919,139,139,139,139
351,759,570,521,170,170
353,1086,613,533,514,514
354,30,30,30,30,30
358,1112,645,541,514,514
359,139,139,139,139,139
360,170,170,170,170,170
361,1178,660,544,520,514
364,1244,679,541,514,514
365,1245,680,541,514,514
366,1255,678,549,521,514
368,1178,660,544,520,514
369,1354,680,541,514,514
371,1217,672,550,521,514
376,937,576,126,126,126
378,778,576,126,126,126
380,1343,662,546,522,514
382,1323,696,555,520,514
389,798,546,523,156,156
390,1364,702,554,520,514
391,1,1,1,1,1
392,1180,662,546,522,514
394,1375,705,546,522,514
395,617,527,156,156,156
401,1341,701,554,520,514
404,1341,701,554,520,514
405,823,535,90,90,90
408,740,534,90,90,90
418,4,4,4,4,4
487,1123,646,540,516,515
490,794,542,136,136,136
492,1130,649,539,516,515
494,136,136,136,136,136
497,136,136,136,136,136
498,1152,649,539,516,515
499,5,5,5,5,5
503,549,522,118,118,118
504,538,519,106,106,106
513,1193,611,532,517,515
514,1019,612,529,516,515
515,1226,668,548,517,515
516,1094,640,153,153,153
517,1030,621,530,516,515
519,762,532,519,134,134
520,75,75,75,75,75
524,891,584,519,134,134
525,891,584,519,134,134
526,845,586,529,516,515
528,695,532,519,134,134
530,878,587,530,516,515
531,695,532,519,134,134
532,1172,616,534,515,515
534,1273,676,536,518,515
538,6,6,6,6,6
539,894,556,527,515,515
540,725,557,527,515,515
541,702,556,527,515,515
542,1021,614,534,515,515
543,1192,627,536,518,515
544,558,134,134,134,134
545,611,528,134,134,134
546,701,555,526,514,514
548,622,530,134,134,134
549,1038,624,531,139,139
550,1046,628,537,519,515
551,725,557,527,515,515
552,1143,627,536,518,515
553,1128,642,536,518,515
554,1127,642,536,518,515
555,624,525,134,134,134
557,104,104,104,104,104
558,701,555,526,514,514
561,1046,628,537,519,515
562,1047,619,139,139,139
563,661,537,517,155,155
564,985,608,526,514,514
565,158,158,158,158,158
568,792,548,518,139,139
569,1148,628,537,519,515
570,1135,650,542,514,514
571,166,166,166,166,166
573,1009,613,533,514,514
575,919,139,139,139,139
577,1292,682,549,521,514
581,1131,623,533,514,514
582,139,139,139,139,139
583,139,139,139,139,139
584,752,569,170,170,170
585,1255,678,549,521,514
588,1178,660,544,520,514
589,1171,645,541,514,514
590,726,170,170,170,170
592,800,577,170,170,170
593,1244,679,541,514,514
594,1213,670,545,521,514
595,1217,672,550,521,514
599,897,539,520,170,170
600,936,576,126,126,126
601,1238,672,550,521,514
602,778,576,126,126,126
604,1238,672,550,521,514
606,1279,688,553,522,514
607,1342,702,554,520,514
610,1339,700,556,522,514
612,880,592,126,126,126
613,798,546,523,156,156
614,1279,688,553,522,514
615,1341,701,554,520,514
616,156,156,156,156,156
618,1375,705,546,522,514
620,37,37,37,37,37
621,1366,701,554,520,514
623,627,535,90,90,90
625,1362,688,553,522,514
626,1341,701,554,520,514
628,49,49,49,49,49
629,138,138,138,138,138
632,1373,706,557,522,514
635,821,534,90,90,90
636,821,534,90,90,90
657,921,597,149,149,149
708,1298,687,552,153,153
711,136,136,136,136,136
713,1130,649,539,516,515
714,875,519,106,106,106
715,853,518,106,106,106
716,52,52,52,52,52
718,1359,675,551,153,153
721,1224,674,552,153,153
722,1183,649,539,516,515
723,1158,647,540,516,515
725,136,136,136,136,136
727,536,51,51,51,51
728,659,519,106,106,106
735,97,97,97,97,97
736,684,521,514,100,100
737,1204,668,548,517,515
738,699,549,97,97,97
739,700,549,97,97,97
740,103,103,103,103,103
741,845,586,529,516,515
742,805,532,519,134,134
743,805,532,519,134,134
744,1315,690,551,153,153
745,743,532,519,134,134
746,958,599,530,516,515
748,891,584,519,134,134
749,990,606,530,516,515
750,1281,683,547,517,515
752,989,606,530,516,515
754,933,586,529,516,515
755,479,479,479,479,479
756,764,571,153,153,153
758,1210,636,531,139,139
760,509,509,509,509,509
762,702,556,527,515,515
763,1025,616,534,515,515
764,944,556,527,515,515
765,1033,616,534,515,515
766,1045,627,536,518,515
768,577,525,134,134,134
769,755,557,527,515,515
770,113,113,113,113,113
771,701,555,526,514,514
772,725,557,527,515,515
773,858,543,153,153,153
774,1113,624,531,139,139
775,755,557,527,515,515
776,956,603,518,139,139
777,487,487,487,487,487
778,616,516,516,155,155
779,104,104,104,104,104
780,888,555,526,514,514
781,104,104,104,104,104
782,1133,617,526,514,514
784,967,555,526,514,514
785,528,516,516,155,155
787,14,14,14,14,14
788,72,72,72,72,72
789,867,529,518,139,139
790,1190,664,542,514,514
791,583,166,166,166,166
792,1063,619,139,139,139
793,792,548,518,139,139
794,600,520,158,158,158
795,676,529,518,139,139
796,932,139,139,139,139
797,1099,641,526,514,514
801,768,570,521,170,170
805,1119,645,541,514,514
807,826,581,525,139,139
808,170,170,170,170,170
809,752,569,170,170,170
812,1180,662,546,522,514
813,460,460,460,460,460
814,799,577,170,170,170
816,952,595,520,170,170
817,1235,671,546,522,514
819,963,596,520,170,170
821,126,126,126,126,126
822,1354,680,541,514,514
824,60,60,60,60,60
826,1279,688,553,522,514
828,765,572,524,156,156
830,1242,677,553,522,514
831,1180,662,546,522,514
836,1363,704,546,522,514
837,889,546,523,156,156
838,1333,699,556,522,514
839,533,115,115,115,115
841,1366,701,554,520,514
842,569,527,156,156,156
843,1341,701,554,520,514
844,1364,702,554,520,514
845,627,535,90,90,90
847,673,546,523,156,156
848,627,535,90,90,90
849,1379,662,546,522,514
850,1379,662,546,522,514
852,138,138,138,138,138
853,673,546,523,156,156
854,1370,688,553,522,514
856,172,172,172,172,172
857,1370,688,553,522,514
859,149,149,149,149,149
860,821,534,90,90,90
864,660,143,143,143,143
874,598,102,102,102,102
878,810,149,149,149,149
933,1248,649,539,516,515
936,836,542,136,136,136
937,1123,646,540,516,515
938,876,519,106,106,106
940,1123,646,540,516,515
942,1360,675,551,153,153
943,1123,646,540,516,515
944,1183,649,539,516,515
946,1158,647,540,516,515
947,641,541,136,136,136
949,1237,675,551,153,153
953,659,519,106,106,106
954,1186,648,539,516,515
957,727,97,97,97,97
959,28,28,28,28,28
960,613,531,514,100,100
961,1246,668,548,517,515
962,684,521,514,100,100
963,469,469,469,469,469
965,571,521,514,100,100
966,835,585,519,134,134
967,1053,622,530,516,515
969,1003,612,529,516,515
970,1137,611,532,517,515
972,891,584,519,134,134
973,1326,676,536,518,515
974,637,540,84,84,84
975,761,556,527,515,515
976,1077,611,532,517,515
977,784,556,527,515,515
978,1092,611,532,517,515
979,742,565,527,515,515
980,153,153,153,153,153
981,1002,611,532,517,515
982,884,589,522,153,153
983,639,532,519,134,134
984,807,578,527,515,515
985,134,134,134,134,134
986,1185,627,536,518,515
987,1025,616,534,515,515
988,57,57,57,57,57
989,1185,627,536,518,515
992,769,562,516,155,155
993,702,556,527,515,515
994,968,604,527,515,515
995,970,604,527,515,515
996,968,604,527,515,515
998,1079,636,531,139,139
999,1045,627,536,518,515
1001,646,543,153,153,153
1002,1038,624,531,139,139
1003,104,104,104,104,104
1004,89,89,89,89,89
1005,1200,665,542,514,514
1006,1256,664,542,514,514
1008,985,608,526,514,514
1013,980,609,531,139,139
1014,593,517,517,155,155
1015,1148,628,537,519,515
1017,792,548,518,139,139
1018,559,158,158,158,158
1021,1099,641,526,514,514
1024,701,555,526,514,514
1025,114,114,114,114,114
1027,1162,652,533,514,514
1028,1032,623,533,514,514
1029,663,544,521,170,170
1030,1218,623,533,514,514
1032,763,553,525,139,139
1033,631,139,139,139,139
1035,1178,660,544,520,514
1036,1179,661,545,521,514
1037,1180,662,546,522,514
1038,865,590,525,139,139
1040,731,551,139,139,139
1041,1217,672,550,521,514
1045,1291,662,546,522,514
1046,937,576,126,126,126
1048,829,572,524,156,156
1050,897,539,520,170,170
1051,1343,662,546,522,514
1052,766,573,524,156,156
1053,1323,696,555,520,514
1054,1350,703,546,522,514
1055,582,115,115,115,115
1059,881,593,126,126,126
1060,156,156,156,156,156
1062,1339,700,556,522,514
1063,156,156,156,156,156
1065,1279,688,553,522,514
1067,90,90,90,90,90
1069,827,546,523,156,156
1070,627,535,90,90,90
1072,138,138,138,138,138
1073,827,546,523,156,156
1074,685,550,523,156,156
1076,1384,708,558,522,514
1077,673,546,523,156,156
1078,740,534,90,90,90
1083,540,149,149,149,149
1084,540,149,149,149,149
1087,1401,709,557,522,514
1092,738,554,149,149,149
1096,1402,709,557,522,514
1099,810,149,149,149,149
1101,939,598,149,149,149
1102,810,149,149,149,149
1155,1308,646,540,516,515
1157,1308,646,540,516,515
1158,1248,649,539,516,515
1160,9,9,9,9,9
1161,1123,646,540,516,515
1164,1225,663,153,153,153
1165,1233,646,540,516,515
1166,1225,663,153,153,153
1167,1233,646,540,516,515
1168,642,542,136,136,136
1170,715,522,118,118,118
1171,641,541,136,136,136
1172,537,518,106,106,106
1173,1276,685,552,153,153
1177,659,519,106,106,106
1178,1138,647,540,516,515
1179,721,561,97,97,97
1180,972,607,530,516,515
1181,669,103,103,103,103
1182,705,514,514,100,100
1183,519,514,514,100,100
1184,153,153,153,153,153
1185,1272,684,547,517,515
1186,1118,153,153,153,153
1187,1304,690,551,153,153
1189,545,521,514,100,100
1190,1137,611,532,517,515
1191,601,97,97,97,97
1193,1252,684,547,517,515
1194,1146,611,532,517,515
1196,959,599,530,516,515
1197,84,84,84,84,84
1198,520,515,515,100,100
1199,1092,611,532,517,515
1200,79,79,79,79,79
1201,1103,616,534,515,515
1202,1103,616,534,515,515
1203,413,413,413,413,413
1205,1241,676,536,518,515
1207,509,509,509,509,509
1208,57,57,57,57,57
1209,996,556,527,515,515
1210,1185,627,536,518,515
1211,1241,676,536,518,515
1212,803,57,57,57,57
1213,1208,666,536,518,515
1216,842,543,153,153,153
1217,1046,628,537,519,515
1218,970,604,527,515,515
1219,1004,563,516,155,155
1220,1115,635,531,139,139
1221,577,525,134,134,134
1222,808,555,526,514,514
1223,782,562,516,155,155
1227,547,72,72,72,72
1228,565,153,153,153,153
1229,1097,638,537,519,515
1230,153,153,153,153,153
1232,547,72,72,72,72
1238,593,517,517,155,155
1239,661,537,517,155,155
1246,515,7,7,7,7
1248,1112,645,541,514,514
1249,932,139,139,139,139
1251,1119,645,541,514,514
1252,691,552,521,170,170
1253,564,139,139,139,139
1254,1032,623,533,514,514
1256,826,581,525,139,139
1258,631,139,139,139,139
1259,170,170,170,170,170
1260,170,170,170,170,170
1261,1180,662,546,522,514
1262,865,590,525,139,139
1263,1244,679,541,514,514
1264,730,551,139,139,139
1265,1179,661,545,521,514
1267,1278,680,541,514,514
1268,1320,696,555,520,514
1269,1328,693,550,521,514
1270,126,126,126,126,126
1276,227,227,227,227,227
1278,227,227,227,227,227
1280,1008,593,126,126,126
1281,898,593,126,126,126
1283,1242,677,553,522,514
1286,1363,704,546,522,514
1288,950,593,126,126,126
1289,551,90,90,90,90
1291,1180,662,546,522,514
1294,138,138,138,138,138
1302,804,534,90,90,90
1307,149,149,149,149,149
1308,1010,546,523,156,156
1311,1397,710,557,522,514
1316,521,88,88,88,88
1319,149,149,149,149,149
1320,940,598,149,149,149
1382,1260,646,540,516,515
1383,1225,663,153,153,153
1384,1225,663,153,153,153
1385,642,542,136,136,136
1388,1225,663,153,153,153
1389,757,542,136,136,136
1390,1225,663,153,153,153
1391,642,542,136,136,136
1392,830,519,106,106,106
1394,443,443,443,443,443
1395,844,583,97,97,97
1396,1276,685,552,153,153
1397,1253,675,551,153,153
1398,670,519,106,106,106
1399,716,522,118,118,118
1401,659,519,106,106,106
1402,118,118,118,118,118
1403,527,62,62,62,62
1406,1195,153,153,153,153
1408,669,103,103,103,103
1409,1271,684,547,517,515
1411,1094,640,153,153,153
1413,634,524,515,100,100
1414,1164,611,532,517,515
1415,153,153,153,153,153
1417,97,97,97,97,97
1418,97,97,97,97,97
1419,498,498,498,498,498
1420,990,606,530,516,515
1421,153,153,153,153,153
1423,561,523,515,100,100
1424,539,515,515,100,100
1425,552,91,91,91,91
1426,81,81,81,81,81
1427,1103,616,534,515,515
1428,639,532,519,134,134
1429,874,588,522,153,153
1431,501,501,501,501,501
1433,57,57,57,57,57
1434,57,57,57,57,57
1436,1079,636,531,139,139
1437,1045,627,536,518,515
1441,769,562,516,155,155
1442,1110,627,536,518,515
1444,858,543,153,153,153
1445,808,555,526,514,514
1446,969,604,527,515,515
1447,733,563,516,155,155
1448,1046,628,537,519,515
1451,1097,638,537,519,515
1453,1122,628,537,519,515
1456,1106,628,537,519,515
1459,158,158,158,158,158
1460,701,555,526,514,514
1462,993,609,531,139,139
1463,867,529,518,139,139
1470,772,544,521,170,170
1472,701,555,526,514,514
1474,1032,623,533,514,514
1475,1116,555,526,514,514
1476,648,544,521,170,170
1477,139,139,139,139,139
1478,648,544,521,170,170
1483,686,551,139,139,139
1484,726,170,170,170,170
1485,1214,670,545,521,514
1486,883,590,525,139,139
1487,170,170,170,170,170
1489,709,539,520,170,170
1490,1287,679,541,514,514
1491,1287,679,541,514,514
1492,632,539,520,170,170
1493,839,575,520,170,170
1494,1242,677,553,522,514
1495,1354,680,541,514,514
1497,937,576,126,126,126
1501,126,126,126,126,126
1504,991,593,126,126,126
1505,881,593,126,126,126
1507,1317,692,546,522,514
1509,1365,702,554,520,514
1512,1180,662,546,522,514
1513,12,12,12,12,12
1518,138,138,138,138,138
1526,129,129,129,129,129
1527,685,550,523,156,156
1528,820,534,90,90,90
1531,17,17,17,17,17
1532,1010,546,523,156,156
1537,1399,711,557,522,514
1604,1303,646,540,516,515
1609,876,519,106,106,106
1613,1264,686,552,153,153
1615,538,519,106,106,106
1617,1183,649,539,516,515
1618,844,583,97,97,97
1619,1224,674,552,153,153
1622,1224,674,552,153,153
1623,868,582,97,97,97
1624,1129,648,539,516,515
1625,51,51,51,51,51
1626,118,118,118,118,118
1627,1283,691,551,153,153
1628,1083,621,530,516,515
1630,678,103,103,103,103
1631,1030,621,530,516,515
1632,103,103,103,103,103
1633,1282,690,551,153,153
1634,805,532,519,134,134
1636,1137,611,532,517,515
1638,1272,684,547,517,515
1639,1094,640,153,153,153
1640,762,532,519,134,134
1641,703,540,84,84,84
1642,545,521,514,100,100
1643,990,606,530,516,515
1644,1068,632,532,517,515
1645,1029,620,535,153,153
1648,1050,625,535,153,153
1649,84,84,84,84,84
1650,567,84,84,84,84
1652,509,509,509,509,509
1653,874,588,522,153,153
1654,509,509,509,509,509
1657,153,153,153,153,153
1659,572,134,134,134,134
1660,153,153,153,153,153
1661,57,57,57,57,57
1665,667,545,522,153,153
1666,1169,627,536,518,515
1668,611,528,134,134,134
1669,701,555,526,514,514
1670,1045,627,536,518,515
1671,1038,624,531,139,139
1672,1073,634,537,519,515
1674,104,104,104,104,104
1675,1073,634,537,519,515
1677,1201,654,537,519,515
1680,578,153,153,153,153
1683,14,14,14,14,14
1684,158,158,158,158,158
1687,792,548,518,139,139
1688,155,155,155,155,155
1689,1198,664,542,514,514
1691,1009,613,533,514,514
1696,119,119,119,119,119
1698,851,580,521,170,170
1699,648,544,521,170,170
1701,826,581,525,139,139
1706,1171,645,541,514,514
1709,170,170,170,170,170
1711,953,595,520,170,170
1713,709,539,520,170,170
1714,1244,679,541,514,514
1715,1234,672,550,521,514
1717,963,596,520,170,170
1718,1217,672,550,521,514
1719,126,126,126,126,126
1721,1306,694,550,521,514
1725,126,126,126,126,126
1729,1180,662,546,522,514
1730,1007,593,126,126,126
1731,1180,662,546,522,514
1732,533,115,115,115,115
1733,798,546,523,156,156
1736,1180,662,546,522,514
1739,1346,688,553,522,514
1740,468,468,468,468,468
1742,687,533,156,156,156
1743,627,535,90,90,90
1749,451,451,451,451,451
1750,1387,709,557,522,514
1751,925,550,523,156,156
1752,1383,707,546,522,514
1754,820,534,90,90,90
1839,1267,687,552,153,153
1841,1130,649,539,516,515
1842,1277,685,552,153,153
1846,537,518,106,106,106
1848,1123,646,540,516,515
1850,675,522,118,118,118
1851,54,54,54,54,54
1852,118,118,118,118,118
1853,531,106,106,106,106
1854,678,103,103,103,103
1855,390,390,390,390,390
1857,1094,640,153,153,153
1858,496,496,496,496,496
1860,97,97,97,97,97
1862,464,464,464,464,464
1864,402,402,402,402,402
1865,545,521,514,100,100
1866,651,524,515,100,100
1867,845,586,529,516,515
1868,637,540,84,84,84
1871,761,556,527,515,515
1876,832,565,527,515,515
1877,902,153,153,153,153
1878,887,57,57,57,57
1880,509,509,509,509,509
1881,153,153,153,153,153
1883,1001,556,527,515,515
1884,764,571,153,153,153
1885,814,545,522,153,153
1886,977,556,527,515,515
1892,725,557,527,515,515
1893,755,557,527,515,515
1894,1045,627,536,518,515
1896,1100,642,536,518,515
1898,988,602,518,139,139
1899,1128,642,536,518,515
1901,987,602,518,139,139
1906,877,528,134,134,134
1907,139,139,139,139,139
1910,918,528,134,134,134
1911,918,528,134,134,134
1912,867,529,518,139,139
1913,559,158,158,158,158
1914,155,155,155,155,155
1915,166,166,166,166,166
1917,1099,641,526,514,514
1920,768,570,521,170,170
1922,564,139,139,139,139
1923,879,170,170,170,170
1927,1032,623,533,514,514
1929,1112,645,541,514,514
1930,1157,645,541,514,514
1933,632,539,520,170,170
1935,631,139,139,139,139
1937,819,553,525,139,139
1938,1235,671,546,522,514
1939,1321,693,550,521,514
1941,828,572,524,156,156
1942,1328,693,550,521,514
1943,1312,696,555,520,514
1945,1329,693,550,521,514
1949,760,126,126,126,126
1954,619,115,115,115,115
1955,798,546,523,156,156
1959,1341,701,554,520,514
1960,156,156,156,156,156
1963,1351,699,556,522,514
1964,1391,662,546,522,514
1965,1341,701,554,520,514
1966,673,546,523,156,156
1974,1384,708,558,522,514
1976,550,143,143,143,143
1978,820,534,90,90,90
1994,532,110,110,110,110
2050,1297,687,552,153,153
2063,1225,663,153,153,153
2065,1233,646,540,516,515
2070,440,440,440,440,440
2072,536,51,51,51,51
2073,549,522,118,118,118
2074,23,23,23,23,23
2076,549,522,118,118,118
2077,699,549,97,97,97
2079,1301,690,551,153,153
2080,1174,659,532,517,515
2082,1193,611,532,517,515
2084,612,531,514,100,100
2086,555,103,103,103,103
2088,541,107,107,107,107
2089,651,524,515,100,100
2090,651,524,515,100,100
2091,153,153,153,153,153
2094,751,532,519,134,134
2095,860,587,530,516,515
2100,1172,616,534,515,515
2102,942,589,522,153,153
2104,702,556,527,515,515
2105,809,578,527,515,515
2106,621,530,134,134,134
2107,1072,616,534,515,515
2108,923,543,153,153,153
2110,1021,614,534,515,515
2111,785,560,527,515,515
2112,702,556,527,515,515
2116,969,604,527,515,515
2117,755,557,527,515,515
2118,1038,624,531,139,139
2120,733,563,516,155,155
2122,1079,636,531,139,139
2123,948,602,518,139,139
2126,701,555,526,514,514
2129,579,528,134,134,134
2130,72,72,72,72,72
2134,983,610,526,514,514
2135,529,517,517,155,155
2136,841,139,139,139,139
2137,139,139,139,139,139
2138,848,570,521,170,170
2139,568,526,517,155,155
2141,1176,656,543,514,514
2144,772,544,521,170,170
2147,139,139,139,139,139
2151,1205,660,544,520,514
2153,1171,645,541,514,514
2154,1178,660,544,520,514
2159,631,139,139,139,139
2162,1179,661,545,521,514
2163,709,539,520,170,170
2165,744,566,525,139,139
2166,963,596,520,170,170
2167,1328,693,550,521,514
2169,897,539,520,170,170
2170,1178,660,544,520,514
2171,1324,695,554,520,514
2172,1178,660,544,520,514
2178,1348,694,550,521,514
2183,156,156,156,156,156
2184,625,533,156,156,156
2186,685,550,523,156,156
2187,618,115,115,115,115
2189,1180,662,546,522,514
2195,627,535,90,90,90
2198,973,546,523,156,156
2202,64,64,64,64,64
2218,940,598,149,149,149
2289,1240,663,153,153,153
2291,1130,649,539,516,515
2297,868,582,97,97,97
2298,776,567,514,100,100
2300,603,519,106,106,106
2301,613,531,514,100,100
2303,1195,153,153,153,153
2304,721,561,97,97,97
2305,805,532,519,134,134
2306,692,97,97,97,97
2308,634,524,515,100,100
2311,40,40,40,40,40
2312,75,75,75,75,75
2313,103,103,103,103,103
2314,1315,690,551,153,153
2316,34,34,34,34,34
2318,860,587,530,516,515
2319,1173,616,534,515,515
2320,1092,611,532,517,515
2321,695,532,519,134,134
2322,832,565,527,515,515
2324,1273,676,536,518,515
2325,639,532,519,134,134
2326,923,543,153,153,153
2328,553,91,91,91,91
2329,702,556,527,515,515
2330,706,557,527,515,515
2331,1241,676,536,518,515
2333,1280,689,536,518,515
2334,1056,616,534,515,515
2335,1021,614,534,515,515
2336,702,556,527,515,515
2338,577,525,134,134,134
2340,769,562,516,155,155
2341,712,516,516,155,155
2342,1079,636,531,139,139
2343,137,137,137,137,137
2344,733,563,516,155,155
2346,565,153,153,153,153
2347,1044,624,531,139,139
2348,1097,638,537,519,515
2350,1257,664,542,514,514
2351,967,555,526,514,514
2353,1133,617,526,514,514
2354,1134,628,537,519,515
2355,985,608,526,514,514
2357,918,528,134,134,134
2358,166,166,166,166,166
2359,1064,619,139,139,139
2360,583,166,166,166,166
2361,1063,619,139,139,139
2363,595,526,517,155,155
2364,1310,682,549,521,514
2365,1270,681,549,521,514
2368,801,579,521,170,170
2372,1032,623,533,514,514
2374,1218,623,533,514,514
2375,1196,661,545,521,514
2376,1345,680,541,514,514
2377,1157,645,541,514,514
2378,1180,662,546,522,514
2379,170,170,170,170,170
2382,1171,645,541,514,514
2383,865,590,525,139,139
2386,952,595,520,170,170
2387,632,539,520,170,170
2390,915,590,525,139,139
2393,934,566,525,139,139
2394,1242,677,553,522,514
2396,766,573,524,156,156
2400,70,70,70,70,70
2402,771,559,524,156,156
2418,1341,701,554,520,514
2419,1180,662,546,522,514
2426,1389,706,557,522,514
2428,129,129,129,129,129
2432,149,149,149,149,149
2439,1387,709,557,522,514
2501,1303,646,540,516,515
2513,1240,663,153,153,153
2515,641,541,136,136,136
2517,1152,649,539,516,515
2519,659,519,106,106,106
2521,1237,675,551,153,153
2523,1223,673,551,153,153
2524,705,514,514,100,100
2525,1161,640,153,153,153
2526,635,514,514,100,100
2527,153,153,153,153,153
2528,1118,153,153,153,153
2529,972,607,530,516,515
2530,612,531,514,100,100
2531,1039,621,530,516,515
2532,1304,690,551,153,153
2533,805,532,519,134,134
2535,1271,684,547,517,515
2536,1052,622,530,516,515
2537,737,532,519,134,134
2538,153,153,153,153,153
2540,610,532,519,134,134
2542,845,586,529,516,515
2543,520,515,515,100,100
2544,1173,616,534,515,515
2545,979,605,529,516,515
2546,1103,616,534,515,515
2547,413,413,413,413,413
2548,1241,676,536,518,515
2549,887,57,57,57,57
2551,702,556,527,515,515
2553,1273,676,536,518,515
2554,1012,556,527,515,515
2555,874,588,522,153,153
2557,873,588,522,153,153
2558,57,57,57,57,57
2559,1192,627,536,518,515
2560,1192,627,536,518,515
2561,968,604,527,515,515
2562,968,604,527,515,515
2563,525,134,134,134,134
2564,733,563,516,155,155
2565,1114,635,531,139,139
2566,499,499,499,499,499
2567,589,140,140,140,140
2568,1038,624,531,139,139
2570,615,153,153,153,153
2571,565,153,153,153,153
2572,1015,609,531,139,139
2574,653,516,516,155,155
2575,985,608,526,514,514
2576,579,528,134,134,134
2577,528,516,516,155,155
2578,1047,619,139,139,139
2579,1149,654,537,519,515
2580,984,608,526,514,514
2581,918,528,134,134,134
2582,583,166,166,166,166
2584,529,517,517,155,155
2588,945,601,139,139,139
2589,801,579,521,170,170
2596,1032,623,533,514,514
2597,455,455,455,455,455
2598,1032,623,533,514,514
2599,825,581,525,139,139
2600,1179,661,545,521,514
2601,170,170,170,170,170
2602,1214,670,545,521,514
2603,170,170,170,170,170
2606,1171,645,541,514,514
2610,631,139,139,139,139
2616,126,126,126,126,126
2618,1238,672,550,521,514
2622,434,434,434,434,434
2624,674,547,524,156,156
2630,943,593,126,126,126
2642,627,535,90,90,90
2649,1386,707,546,522,514
2650,17,17,17,17,17
2652,64,64,64,64,64
2656,1085,629,523,156,156
2658,1399,711,557,522,514
2662,774,149,149,149,149
2663,102,102,102,102,102
2718,1247,649,539,516,515
2726,1248,649,539,516,515
2729,1123,646,540,516,515
2732,876,519,106,106,106
2736,1233,646,540,516,515
2738,537,518,106,106,106
2739,1211,663,153,153,153
2740,1237,675,551,153,153
2741,777,567,514,100,100
2748,1283,691,551,153,153
2750,1282,690,551,153,153
2751,1167,657,153,153,153
2753,1246,668,548,517,515
2755,1031,622,530,516,515
2757,40,40,40,40,40
2759,638,97,97,97,97
2760,994,611,532,517,515
2764,790,532,519,134,134
2765,720,532,519,134,134
2766,97,97,97,97,97
2767,596,524,515,100,100
2768,1289,683,547,517,515
2769,994,611,532,517,515
2770,1172,616,534,515,515
2771,1207,666,536,518,515
2772,553,91,91,91,91
2773,902,153,153,153,153
2775,481,481,481,481,481
2778,1025,616,534,515,515
2779,862,589,522,153,153
2780,134,134,134,134,134
2782,646,543,153,153,153
2783,1232,627,536,518,515
2784,1115,635,531,139,139
2785,702,556,527,515,515
2786,1045,627,536,518,515
2787,525,134,134,134,134
2788,733,563,516,155,155
2789,1079,636,531,139,139
2790,499,499,499,499,499
2791,969,604,527,515,515
2792,565,153,153,153,153
2793,579,528,134,134,134
2795,781,543,153,153,153
2798,1038,624,531,139,139
2799,566,516,516,155,155
2800,701,555,526,514,514
2801,908,529,518,139,139
2803,628,536,517,155,155
2804,529,517,517,155,155
2805,1041,610,526,514,514
2806,529,517,517,155,155
2808,841,139,139,139,139
2817,1032,623,533,514,514
2818,1116,555,526,514,514
2819,30,30,30,30,30
2820,1054,555,526,514,514
2821,1219,623,533,514,514
2822,1245,680,541,514,514
2824,216,216,216,216,216
2825,806,581,525,139,139
2826,560,170,170,170,170
2827,696,553,525,139,139
2830,1178,660,544,520,514
2840,1323,696,555,520,514
2846,1242,677,553,522,514
2854,1279,688,553,522,514
2858,37,37,37,37,37
2864,627,535,90,90,90
2865,1341,701,554,520,514
2866,687,533,156,156,156
2867,1341,701,554,520,514
2870,1362,688,553,522,514
2872,740,534,90,90,90
2873,926,550,523,156,156
2876,64,64,64,64,64
2881,660,143,143,143,143
2886,796,554,149,149,149
2887,149,149,149,149,149
2892,597,102,102,102,102
2951,1260,646,540,516,515
2952,1123,646,540,516,515
2953,136,136,136,136,136
2955,1130,649,539,516,515
2956,13,13,13,13,13
2959,830,519,106,106,106
2960,403,403,403,403,403
2962,538,519,106,106,106
2963,1211,663,153,153,153
2964,1277,685,552,153,153
