LINKNO,subw_4,subw_5,subw_6,subw_7,subw_8
124448,64,28,12,2,2
169472,64,28,12,2,2
134081,64,28,12,2,2
169924,65,28,12,2,2
107427,65,28,12,2,2
326941,632,242,13,2,2
139004,632,242,13,2,2
299614,633,243,13,2,2
236894,633,243,13,2,2
298490,599,29,13,2,2
40891,599,29,13,2,2
309241,61,27,11,2,2
97337,61,27,11,2,2
87258,61,27,11,2,2
61498,61,27,11,2,2
313062,456,25,9,2,2
251461,456,25,9,2,2
179110,456,25,9,2,2
81670,456,25,9,2,2
272967,457,25,9,2,2
52551,457,25,9,2,2
232424,457,25,9,2,2
87047,457,25,9,2,2
143266,438,25,9,2,2
125570,438,25,9,2,2
256592,1174,21,6,2,2
169680,1174,21,6,2,2
203729,1174,21,6,2,2
175728,1174,21,6,2,2
248977,1174,21,6,2,2
119952,1174,21,6,2,2
21841,1174,21,6,2,2
18257,1174,21,6,2,2
291780,848,204,7,2,2
220101,848,204,7,2,2
221444,848,204,7,2,2
155139,848,204,7,2,2
14919,848,204,7,2,2
13127,848,204,7,2,2
1927,848,204,7,2,2
111238,848,204,7,2,2
287515,1228,298,7,2,2
185819,1228,298,7,2,2
100248,1229,298,7,2,2
147064,1229,298,7,2,2
83001,1229,298,7,2,2
33273,1229,298,7,2,2
298717,1066,299,7,2,2
216733,1066,299,7,2,2
279679,1286,299,7,2,2
38655,1286,299,7,2,2
272512,1287,299,7,2,2
175520,1287,299,7,2,2
31936,1287,299,7,2,2
29920,1287,299,7,2,2
305409,236,104,40,12,3
276514,237,104,40,12,3
214242,228,104,40,12,3
188258,228,104,40,12,3
107842,228,104,40,12,3
83426,228,104,40,12,3
273161,1128,105,40,12,3
222986,1128,105,40,12,3
205514,1128,105,40,12,3
37066,1128,105,40,12,3
299158,384,160,41,13,3
223222,384,160,41,13,3
303191,385,161,41,13,3
31927,385,161,41,13,3
219190,385,161,41,13,3
106070,385,161,41,13,3
236214,372,156,41,13,3
114805,372,156,41,13,3
280788,372,156,41,13,3
109652,372,156,41,13,3
290642,373,157,41,13,3
63506,373,157,41,13,3
189169,373,157,41,13,3
83442,373,157,41,13,3
277881,369,140,41,13,3
149753,369,140,41,13,3
268472,369,140,41,13,3
102264,369,140,41,13,3
76505,369,140,41,13,3
195224,369,140,41,13,3
191639,369,140,41,13,3
35511,369,140,41,13,3
239574,365,140,41,13,3
20278,365,140,41,13,3
193878,365,140,41,13,3
35063,365,140,41,13,3
149526,359,140,41,13,3
186261,359,140,41,13,3
214484,359,140,41,13,3
29461,359,140,41,13,3
190517,359,140,41,13,3
18485,359,140,41,13,3
213357,355,140,41,13,3
134060,355,140,41,13,3
190962,349,140,41,13,3
140338,349,140,41,13,3
196561,349,140,41,13,3
40658,349,140,41,13,3
129137,349,140,41,13,3
78961,349,140,41,13,3
221193,1054,139,41,13,3
128009,1054,139,41,13,3
245834,1054,139,41,13,3
113226,1054,139,41,13,3
222536,1054,139,41,13,3
110759,1054,139,41,13,3
234409,1054,139,41,13,3
102024,1054,139,41,13,3
282101,890,216,37,10,3
33685,890,216,37,10,3
253428,890,216,37,10,3
32564,890,216,37,10,3
313010,1092,216,37,10,3
145233,1092,216,37,10,3
158897,1092,216,37,10,3
73777,1092,216,37,10,3
24721,1092,216,37,10,3
10609,1092,216,37,10,3
201458,1092,216,37,10,3
38163,1092,216,37,10,3
263504,1093,216,37,10,3
131120,1093,216,37,10,3
204816,1093,216,37,10,3
109615,1093,216,37,10,3
308296,356,148,27,11,3
239304,356,148,27,11,3
287016,357,149,27,11,3
35241,357,149,27,11,3
183079,352,128,27,11,3
114760,352,128,27,11,3
278054,353,128,27,11,3
129094,353,128,27,11,3
225190,353,128,27,11,3
98407,353,128,27,11,3
239306,344,128,27,11,3
24266,344,128,27,11,3
150823,344,128,27,11,3
124391,344,128,27,11,3
248492,344,128,27,11,3
85196,344,128,27,11,3
289703,345,128,27,11,3
138054,345,128,27,11,3
286119,333,128,27,11,3
63239,333,128,27,11,3
217807,316,128,27,11,3
61006,316,128,27,11,3
306710,516,202,66,9,3
71734,516,202,66,9,3
116983,516,202,66,9,3
65687,516,202,66,9,3
290583,1132,203,66,9,3
123255,1132,203,66,9,3
268407,1133,203,66,9,3
226741,1133,203,66,9,3
216440,1133,203,66,9,3
200312,1133,203,66,9,3
215772,947,203,66,9,3
170747,947,203,66,9,3
222714,947,203,66,9,3
182170,947,203,66,9,3
158653,947,203,66,9,3
70845,947,203,66,9,3
17086,947,203,66,9,3
96605,947,203,66,9,3
291253,630,218,67,9,3
69493,630,218,67,9,3
162229,630,218,67,9,3
50229,630,218,67,9,3
185302,630,218,67,9,3
12823,630,218,67,9,3
104885,630,218,67,9,3
33653,630,218,67,9,3
45301,630,218,67,9,3
13717,630,218,67,9,3
266612,631,218,67,9,3
144083,631,218,67,9,3
248916,631,218,67,9,3
43957,631,218,67,9,3
272885,1074,219,67,9,3
164246,1074,219,67,9,3
243093,1074,219,67,9,3
196725,1074,219,67,9,3
315230,299,127,55,9,3
92126,299,127,55,9,3
207488,299,127,55,9,3
208160,299,127,55,9,3
322246,66,28,12,2,2
285509,67,28,12,2,2
173733,64,28,12,2,2
120645,64,28,12,2,2
173060,64,28,12,2,2
146180,64,28,12,2,2
255939,64,28,12,2,2
112803,64,28,12,2,2
159171,64,28,12,2,2
157827,64,28,12,2,2
281697,64,28,12,2,2
15362,64,28,12,2,2
151328,64,28,12,2,2
122656,64,28,12,2,2
168804,65,28,12,2,2
26116,65,28,12,2,2
302748,632,242,13,2,2
144380,632,242,13,2,2
299390,633,243,13,2,2
27230,633,243,13,2,2
230622,633,243,13,2,2
92190,633,243,13,2,2
298266,599,29,13,2,2
191642,599,29,13,2,2
309017,61,27,11,2,2
149305,61,27,11,2,2
312838,476,25,9,2,2
295591,477,25,9,2,2
251013,456,25,9,2,2
247429,456,25,9,2,2
137894,456,25,9,2,2
100486,456,25,9,2,2
266471,457,25,9,2,2
15591,457,25,9,2,2
226600,457,25,9,2,2
34408,457,25,9,2,2
258383,1174,21,6,2,2
233744,1174,21,6,2,2
70000,1174,21,6,2,2
13776,1174,21,6,2,2
100464,1174,21,6,2,2
31249,1174,21,6,2,2
140560,1174,21,6,2,2
81872,1174,21,6,2,2
248081,1174,21,6,2,2
141009,1174,21,6,2,2
291556,848,204,7,2,2
35749,848,204,7,2,2
31494,848,204,7,2,2
69125,848,204,7,2,2
119523,848,204,7,2,2
106756,848,204,7,2,2
287291,1228,298,7,2,2
286394,1228,298,7,2,2
18044,1228,298,7,2,2
8412,1228,298,7,2,2
298493,1066,299,7,2,2
162077,1066,299,7,2,2
16926,1066,299,7,2,2
113917,1066,299,7,2,2
279455,1286,299,7,2,2
163423,1286,299,7,2,2
268032,1287,299,7,2,2
142144,1287,299,7,2,2
77856,1287,299,7,2,2
62848,1287,299,7,2,2
305185,236,104,40,12,3
195873,236,104,40,12,3
272707,237,104,40,12,3
267554,237,104,40,12,3
115009,228,104,40,12,3
81634,228,104,40,12,3
187138,228,104,40,12,3
102914,228,104,40,12,3
272041,1128,105,40,12,3
11530,1128,105,40,12,3
216490,1128,105,40,12,3
151530,1128,105,40,12,3
69099,1128,105,40,12,3
121066,1128,105,40,12,3
320437,398,160,41,13,3
274518,399,160,41,13,3
220982,384,160,41,13,3
106294,384,160,41,13,3
302967,385,161,41,13,3
187607,385,161,41,13,3
230391,385,161,41,13,3
33943,385,161,41,13,3
231062,372,156,41,13,3
8406,372,156,41,13,3
280564,372,156,41,13,3
157588,372,156,41,13,3
289522,373,157,41,13,3
246066,373,157,41,13,3
4594,373,157,41,13,3
158257,373,157,41,13,3
275865,369,140,41,13,3
177977,369,140,41,13,3
268248,369,140,41,13,3
187833,369,140,41,13,3
188728,369,140,41,13,3
147736,369,140,41,13,3
119735,369,140,41,13,3
113015,369,140,41,13,3
227254,365,140,41,13,3
58358,365,140,41,13,3
191862,365,140,41,13,3
69783,365,140,41,13,3
148182,359,140,41,13,3
49174,359,140,41,13,3
137429,359,140,41,13,3
91509,359,140,41,13,3
166101,359,140,41,13,3
113460,359,140,41,13,3
185589,359,140,41,13,3
54549,359,140,41,13,3
203949,355,140,41,13,3
74701,355,140,41,13,3
141459,349,140,41,13,3
10643,349,140,41,13,3
26098,349,140,41,13,3
128913,349,140,41,13,3
213577,1054,139,41,13,3
127785,1054,139,41,13,3
234858,1054,139,41,13,3
93066,1054,139,41,13,3
106727,1054,139,41,13,3
32584,1054,139,41,13,3
230153,1054,139,41,13,3
34376,1054,139,41,13,3
281877,890,216,37,10,3
158902,890,216,37,10,3
253204,890,216,37,10,3
112532,890,216,37,10,3
312786,1264,216,37,10,3
301586,1265,216,37,10,3
107377,1092,216,37,10,3
70417,1092,216,37,10,3
41971,1092,216,37,10,3
134706,1092,216,37,10,3
261040,1093,216,37,10,3
170096,1093,216,37,10,3
188688,1093,216,37,10,3
44208,1093,216,37,10,3
302695,356,148,27,11,3
31880,356,148,27,11,3
195623,356,148,27,11,3
80039,356,148,27,11,3
286792,357,149,27,11,3
235496,357,149,27,11,3
172999,352,128,27,11,3
83847,352,128,27,11,3
277830,353,128,27,11,3
145222,353,128,27,11,3
207942,353,128,27,11,3
159558,353,128,27,11,3
238634,344,128,27,11,3
130890,344,128,27,11,3
248044,344,128,27,11,3
204364,344,128,27,11,3
294182,345,128,27,11,3
51367,345,128,27,11,3
285895,333,128,27,11,3
195847,333,128,27,11,3
74223,316,128,27,11,3
85871,316,128,27,11,3
306262,516,202,66,9,3
74870,516,202,66,9,3
290359,1132,203,66,9,3
185079,1132,203,66,9,3
266615,1133,203,66,9,3
118551,1133,203,66,9,3
224725,1133,203,66,9,3
69717,1133,203,66,9,3
212408,1133,203,66,9,3
152151,1133,203,66,9,3
193816,1133,203,66,9,3
186648,1133,203,66,9,3
207708,947,203,66,9,3
159324,947,203,66,9,3
169179,947,203,66,9,3
49339,947,203,66,9,3
220474,947,203,66,9,3
208378,947,203,66,9,3
173434,947,203,66,9,3
80250,947,203,66,9,3
60989,947,203,66,9,3
47773,947,203,66,9,3
292372,630,218,67,9,3
268404,630,218,67,9,3
149685,630,218,67,9,3
136245,630,218,67,9,3
11703,630,218,67,9,3
73526,630,218,67,9,3
258099,631,218,67,9,3
50003,631,218,67,9,3
245108,631,218,67,9,3
91220,631,218,67,9,3
271317,1074,219,67,9,3
69494,1074,219,67,9,3
136470,1074,219,67,9,3
85846,1074,219,67,9,3
158420,1074,219,67,9,3
196276,1074,219,67,9,3
140276,1074,219,67,9,3
15061,1074,219,67,9,3
304925,299,127,55,9,3
22462,299,127,55,9,3
187552,299,127,55,9,3
141856,299,127,55,9,3
33889,299,127,55,9,3
28064,299,127,55,9,3
322022,66,28,12,2,2
160518,66,28,12,2,2
299174,67,28,12,2,2
79205,67,28,12,2,2
151333,64,28,12,2,2
65989,64,28,12,2,2
163876,64,28,12,2,2
77188,64,28,12,2,2
12675,64,28,12,2,2
90627,64,28,12,2,2
40675,64,28,12,2,2
22755,64,28,12,2,2
38211,64,28,12,2,2
25443,64,28,12,2,2
279905,64,28,12,2,2
162752,64,28,12,2,2
73828,65,28,12,2,2
25892,65,28,12,2,2
302524,632,242,13,2,2
102940,632,242,13,2,2
311933,633,243,13,2,2
204861,633,243,13,2,2
229951,633,243,13,2,2
153790,633,243,13,2,2
297594,599,29,13,2,2
210906,599,29,13,2,2
139674,599,29,13,2,2
24986,599,29,13,2,2
308121,61,27,11,2,2
164313,61,27,11,2,2
312614,476,25,9,2,2
169927,476,25,9,2,2
295367,477,25,9,2,2
15367,477,25,9,2,2
5510,456,25,9,2,2
10662,456,25,9,2,2
241605,456,25,9,2,2
222117,456,25,9,2,2
266023,457,25,9,2,2
117735,457,25,9,2,2
225032,457,25,9,2,2
2377,457,25,9,2,2
257711,1174,21,6,2,2
201935,1174,21,6,2,2
222991,1174,21,6,2,2
22960,1174,21,6,2,2
244945,1174,21,6,2,2
114353,1174,21,6,2,2
291108,848,204,7,2,2
191204,848,204,7,2,2
286843,1228,298,7,2,2
66651,1228,298,7,2,2
286170,1228,298,7,2,2
46714,1228,298,7,2,2
298269,1066,299,7,2,2
202397,1066,299,7,2,2
50301,1066,299,7,2,2
20957,1066,299,7,2,2
279231,1286,299,7,2,2
15807,1286,299,7,2,2
152223,1286,299,7,2,2
138559,1286,299,7,2,2
257505,1287,299,7,2,2
250113,1287,299,7,2,2
304961,236,104,40,12,3
225441,236,104,40,12,3
3010,236,104,40,12,3
98209,236,104,40,12,3
271363,237,104,40,12,3
127106,237,104,40,12,3
263298,237,104,40,12,3
49378,237,104,40,12,3
68866,228,104,40,12,3
4354,228,104,40,12,3
271369,1128,105,40,12,3
25193,1128,105,40,12,3
209322,1128,105,40,12,3
130922,1128,105,40,12,3
320213,398,160,41,13,3
231957,398,160,41,13,3
273174,399,160,41,13,3
66646,399,160,41,13,3
230615,384,160,41,13,3
124214,384,160,41,13,3
290648,385,161,41,13,3
208663,385,161,41,13,3
174615,385,161,41,13,3
77175,385,161,41,13,3
223671,385,161,41,13,3
84567,385,161,41,13,3
220086,372,156,41,13,3
108533,372,156,41,13,3
280340,372,156,41,13,3
95763,372,156,41,13,3
287730,373,157,41,13,3
204850,373,157,41,13,3
248529,373,157,41,13,3
225233,373,157,41,13,3
136753,373,157,41,13,3
104945,373,157,41,13,3
275193,369,140,41,13,3
11994,369,140,41,13,3
171033,369,140,41,13,3
109433,369,140,41,13,3
266456,369,140,41,13,3
191193,369,140,41,13,3
183353,369,140,41,13,3
26105,369,140,41,13,3
160280,369,140,41,13,3
125336,369,140,41,13,3
216055,365,140,41,13,3
161398,365,140,41,13,3
190742,365,140,41,13,3
178647,365,140,41,13,3
147734,359,140,41,13,3
37974,359,140,41,13,3
50069,359,140,41,13,3
20277,359,140,41,13,3
116373,359,140,41,13,3
90165,359,140,41,13,3
148172,355,140,41,13,3
33709,355,140,41,13,3
34826,1054,139,41,13,3
170121,1054,139,41,13,3
8618,1054,139,41,13,3
171241,1054,139,41,13,3
224329,1054,139,41,13,3
15113,1054,139,41,13,3
281429,890,216,37,10,3
67733,890,216,37,10,3
72662,890,216,37,10,3
41078,890,216,37,10,3
252084,890,216,37,10,3
37268,890,216,37,10,3
312562,1264,216,37,10,3
175474,1264,216,37,10,3
260817,1265,216,37,10,3
205266,1265,216,37,10,3
253424,1093,216,37,10,3
86096,1093,216,37,10,3
117456,1093,216,37,10,3
28304,1093,216,37,10,3
171663,1093,216,37,10,3
9264,1093,216,37,10,3
302471,362,150,27,11,3
297991,363,151,27,11,3
9256,356,148,27,11,3
99527,356,148,27,11,3
286568,357,149,27,11,3
18665,357,149,27,11,3
203465,357,149,27,11,3
28745,357,149,27,11,3
123047,352,128,27,11,3
61671,352,128,27,11,3
276038,353,128,27,11,3
118118,353,128,27,11,3
118117,353,128,27,11,3
167622,353,128,27,11,3
39942,353,128,27,11,3
11046,353,128,27,11,3
236842,344,128,27,11,3
133130,344,128,27,11,3
234156,344,128,27,11,3
51820,344,128,27,11,3
173677,344,128,27,11,3
76684,344,128,27,11,3
293286,345,128,27,11,3
168070,345,128,27,11,3
285671,333,128,27,11,3
143654,333,128,27,11,3
191816,333,128,27,11,3
152615,333,128,27,11,3
305814,516,202,66,9,3
158422,516,202,66,9,3
289239,1132,203,66,9,3
25143,1132,203,66,9,3
162454,1132,203,66,9,3
153271,1132,203,66,9,3
266391,1133,203,66,9,3
39702,1133,203,66,9,3
222709,1133,203,66,9,3
91445,1133,203,66,9,3
52697,1133,203,66,9,3
130648,1133,203,66,9,3
15737,1133,203,66,9,3
126840,1133,203,66,9,3
11033,1133,203,66,9,3
151256,1133,203,66,9,3
186428,947,203,66,9,3
91228,947,203,66,9,3
56956,947,203,66,9,3
8572,947,203,66,9,3
62107,947,203,66,9,3
24475,947,203,66,9,3
217562,947,203,66,9,3
5210,947,203,66,9,3
173657,947,203,66,9,3
52698,947,203,66,9,3
103770,947,203,66,9,3
29402,947,203,66,9,3
291924,630,218,67,9,3
87188,630,218,67,9,3
267732,630,218,67,9,3
222484,630,218,67,9,3
115861,630,218,67,9,3
101749,630,218,67,9,3
256083,631,218,67,9,3
143859,631,218,67,9,3
177909,631,218,67,9,3
2517,631,218,67,9,3
270869,1074,219,67,9,3
22229,1074,219,67,9,3
196052,1074,219,67,9,3
98836,1074,219,67,9,3
304701,299,127,55,9,3
47997,299,127,55,9,3
11041,299,127,55,9,3
105120,299,127,55,9,3
317319,66,28,12,2,2
234663,66,28,12,2,2
47174,66,28,12,2,2
46950,66,28,12,2,2
298950,67,28,12,2,2
12454,67,28,12,2,2
61732,64,28,12,2,2
37764,64,28,12,2,2
276321,64,28,12,2,2
218081,64,28,12,2,2
302300,632,242,13,2,2
122203,632,242,13,2,2
311709,1050,243,13,2,2
259070,1051,243,13,2,2
126012,633,243,13,2,2
17821,633,243,13,2,2
225247,633,243,13,2,2
98239,633,243,13,2,2
296922,599,29,13,2,2
273849,599,29,13,2,2
204634,599,29,13,2,2
171706,599,29,13,2,2
304312,61,27,11,2,2
25657,61,27,11,2,2
107417,61,27,11,2,2
76057,61,27,11,2,2
312390,476,25,9,2,2
150214,476,25,9,2,2
76519,476,25,9,2,2
74279,476,25,9,2,2
295143,477,25,9,2,2
238919,477,25,9,2,2
240709,456,25,9,2,2
208453,456,25,9,2,2
218981,456,25,9,2,2
128709,456,25,9,2,2
264232,457,25,9,2,2
261767,457,25,9,2,2
214504,457,25,9,2,2
209800,457,25,9,2,2
254351,1174,21,6,2,2
208655,1174,21,6,2,2
195215,1174,21,6,2,2
124879,1174,21,6,2,2
209775,1174,21,6,2,2
95759,1174,21,6,2,2
233745,1174,21,6,2,2
104497,1174,21,6,2,2
290436,848,204,7,2,2
277892,848,204,7,2,2
111683,848,204,7,2,2
126915,848,204,7,2,2
286171,1228,298,7,2,2
138554,1228,298,7,2,2
283034,1228,298,7,2,2
3034,1228,298,7,2,2
298045,1066,299,7,2,2
80989,1066,299,7,2,2
120412,1066,299,7,2,2
16029,1066,299,7,2,2
279007,1286,299,7,2,2
6847,1286,299,7,2,2
248993,1287,299,7,2,2
46721,1287,299,7,2,2
245857,1287,299,7,2,2
20961,1287,299,7,2,2
304737,238,104,40,12,3
289505,239,104,40,12,3
222305,236,104,40,12,3
173697,236,104,40,12,3
268227,237,104,40,12,3
242915,237,104,40,12,3
262402,237,104,40,12,3
139649,237,104,40,12,3
270921,1128,105,40,12,3
34377,1128,105,40,12,3
176171,1128,105,40,12,3
101803,1128,105,40,12,3
319989,400,160,41,13,3
279221,401,160,41,13,3
222549,398,160,41,13,3
29685,398,160,41,13,3
270934,399,160,41,13,3
216054,399,160,41,13,3
214711,384,160,41,13,3
181111,384,160,41,13,3
289976,385,161,41,13,3
214936,385,161,41,13,3
195895,385,161,41,13,3
176184,385,161,41,13,3
166775,385,161,41,13,3
163191,385,161,41,13,3
9304,385,161,41,13,3
76055,385,161,41,13,3
155124,372,156,41,13,3
104725,372,156,41,13,3
280116,372,156,41,13,3
154900,372,156,41,13,3
286834,373,157,41,13,3
207538,373,157,41,13,3
25427,373,157,41,13,3
2579,373,157,41,13,3
242929,373,157,41,13,3
90832,373,157,41,13,3
223665,373,157,41,13,3
91505,373,157,41,13,3
279674,369,140,41,13,3
195450,369,140,41,13,3
107641,369,140,41,13,3
52537,369,140,41,13,3
265112,369,140,41,13,3
257944,369,140,41,13,3
190745,369,140,41,13,3
123321,369,140,41,13,3
159833,369,140,41,13,3
41337,369,140,41,13,3
207543,365,140,41,13,3
81207,365,140,41,13,3
136982,365,140,41,13,3
123990,365,140,41,13,3
185366,365,140,41,13,3
47383,365,140,41,13,3
90615,365,140,41,13,3
54775,365,140,41,13,3
28790,359,140,41,13,3
26774,359,140,41,13,3
135625,1054,139,41,13,3
123753,1054,139,41,13,3
158025,1054,139,41,13,3
135401,1054,139,41,13,3
161832,1054,139,41,13,3
182441,1054,139,41,13,3
274934,890,216,37,10,3
252309,890,216,37,10,3
251860,890,216,37,10,3
61685,890,216,37,10,3
312338,1264,216,37,10,3
246706,1264,216,37,10,3
54514,1264,216,37,10,3
30322,1264,216,37,10,3
259921,1265,216,37,10,3
245137,1265,216,37,10,3
136497,1265,216,37,10,3
11058,1265,216,37,10,3
116783,1093,216,37,10,3
211087,1093,216,37,10,3
78479,1093,216,37,10,3
5903,1093,216,37,10,3
302247,362,150,27,11,3
222951,362,150,27,11,3
302694,363,151,27,11,3
85638,363,151,27,11,3
286344,357,149,27,11,3
276266,357,149,27,11,3
192713,357,149,27,11,3
115209,357,149,27,11,3
258117,353,128,27,11,3
258789,353,128,27,11,3
90118,353,128,27,11,3
54054,353,128,27,11,3
234826,344,128,27,11,3
124394,344,128,27,11,3
233708,344,128,27,11,3
204365,344,128,27,11,3
151949,344,128,27,11,3
82957,344,128,27,11,3
292614,345,128,27,11,3
44870,345,128,27,11,3
22470,345,128,27,11,3
18438,345,128,27,11,3
285447,333,128,27,11,3
123942,333,128,27,11,3
121032,333,128,27,11,3
81832,333,128,27,11,3
292373,516,202,66,9,3
191350,516,202,66,9,3
51350,516,202,66,9,3
34102,516,202,66,9,3
287446,1132,203,66,9,3
157750,1132,203,66,9,3
147670,1132,203,66,9,3
110934,1132,203,66,9,3
32759,1132,203,66,9,3
24919,1132,203,66,9,3
265495,1133,203,66,9,3
90103,1133,203,66,9,3
211957,1133,203,66,9,3
29845,1133,203,66,9,3
59869,947,203,66,9,3
24253,947,203,66,9,3
100857,947,203,66,9,3
112730,947,203,66,9,3
164921,947,203,66,9,3
137145,947,203,66,9,3
291476,630,218,67,9,3
204340,630,218,67,9,3
261907,630,218,67,9,3
28724,630,218,67,9,3
209716,630,218,67,9,3
59412,630,218,67,9,3
254515,631,218,67,9,3
49779,631,218,67,9,3
97044,631,218,67,9,3
53,631,218,67,9,3
270421,1074,219,67,9,3
28725,1074,219,67,9,3
194036,1074,219,67,9,3
86964,1074,219,67,9,3
304477,299,127,55,9,3
267070,299,127,55,9,3
317095,68,30,14,4,2
308135,69,31,15,5,2
233991,66,28,12,2,2
141030,66,28,12,2,2
298502,67,28,12,2,2
274086,67,28,12,2,2
275425,64,28,12,2,2
126017,64,28,12,2,2
135648,64,28,12,2,2
73825,64,28,12,2,2
301628,632,242,13,2,2
48508,632,242,13,2,2
311485,1050,243,13,2,2
83229,1050,243,13,2,2
258846,1051,243,13,2,2
64862,1051,243,13,2,2
201279,633,243,13,2,2
100031,633,243,13,2,2
290873,599,29,13,2,2
20282,599,29,13,2,2
270041,599,29,13,2,2
203065,599,29,13,2,2
203962,599,29,13,2,2
80987,599,29,13,2,2
164762,599,29,13,2,2
42682,599,29,13,2,2
304088,61,27,11,2,2
227257,61,27,11,2,2
312166,476,25,9,2,2
192550,476,25,9,2,2
293352,477,25,9,2,2
144391,477,25,9,2,2
227496,477,25,9,2,2
104967,477,25,9,2,2
236229,456,25,9,2,2
98469,456,25,9,2,2
132740,456,25,9,2,2
19397,456,25,9,2,2
186052,456,25,9,2,2
93093,456,25,9,2,2
263112,457,25,9,2,2
50984,457,25,9,2,2
258855,457,25,9,2,2
47175,457,25,9,2,2
44489,457,25,9,2,2
81672,457,25,9,2,2
5513,457,25,9,2,2
124008,457,25,9,2,2
253231,1174,21,6,2,2
87246,1174,21,6,2,2
782,1174,21,6,2,2
92622,1174,21,6,2,2
186479,1174,21,6,2,2
5935,1174,21,6,2,2
136078,1174,21,6,2,2
22735,1174,21,6,2,2
230833,1174,21,6,2,2
16465,1174,21,6,2,2
279013,848,204,7,2,2
236452,848,204,7,2,2
252133,848,204,7,2,2
181125,848,204,7,2,2
285275,1228,298,7,2,2
86586,1228,298,7,2,2
272953,1228,298,7,2,2
11098,1228,298,7,2,2
297821,1066,299,7,2,2
210461,1066,299,7,2,2
278783,1286,299,7,2,2
228832,1286,299,7,2,2
246977,1287,299,7,2,2
182241,1287,299,7,2,2
8417,1287,299,7,2,2
35297,1287,299,7,2,2
280992,238,104,40,12,3
196768,238,104,40,12,3
258592,239,104,40,12,3
32353,239,104,40,12,3
221633,236,104,40,12,3
56544,236,104,40,12,3
29889,236,104,40,12,3
6593,236,104,40,12,3
246277,237,104,40,12,3
225667,237,104,40,12,3
237987,237,104,40,12,3
38851,237,104,40,12,3
253665,237,104,40,12,3
162274,237,104,40,12,3
269577,1128,105,40,12,3
216265,1128,105,40,12,3
124651,1128,105,40,12,3
65067,1128,105,40,12,3
319765,400,160,41,13,3
251669,400,160,41,13,3
250999,401,160,41,13,3
274517,401,160,41,13,3
204853,398,160,41,13,3
181109,398,160,41,13,3
276311,399,160,41,13,3
92631,399,160,41,13,3
201494,399,160,41,13,3
92406,399,160,41,13,3
206871,384,160,41,13,3
12216,384,160,41,13,3
174391,384,160,41,13,3
91063,384,160,41,13,3
289752,385,161,41,13,3
65080,385,161,41,13,3
154679,385,161,41,13,3
32824,385,161,41,13,3
65304,385,161,41,13,3
157367,385,161,41,13,3
51192,385,161,41,13,3
3704,385,161,41,13,3
139671,385,161,41,13,3
119959,385,161,41,13,3
87703,385,161,41,13,3
58583,385,161,41,13,3
279668,372,156,41,13,3
170132,372,156,41,13,3
286162,373,157,41,13,3
13554,373,157,41,13,3
206194,373,157,41,13,3
164082,373,157,41,13,3
231505,373,157,41,13,3
81649,373,157,41,13,3
214033,373,157,41,13,3
9969,373,157,41,13,3
277658,369,140,41,13,3
44474,369,140,41,13,3
195002,369,140,41,13,3
29690,369,140,41,13,3
263544,369,140,41,13,3
27896,369,140,41,13,3
257496,369,140,41,13,3
110552,369,140,41,13,3
166777,369,140,41,13,3
24089,369,140,41,13,3
156025,369,140,41,13,3
147289,369,140,41,13,3
192759,365,140,41,13,3
136087,365,140,41,13,3
171031,365,140,41,13,3
14903,365,140,41,13,3
36840,1054,139,41,13,3
36616,1054,139,41,13,3
46249,1054,139,41,13,3
329,1054,139,41,13,3
274710,890,216,37,10,3
196758,890,216,37,10,3
243574,890,216,37,10,3
73333,890,216,37,10,3
251636,890,216,37,10,3
78708,890,216,37,10,3
312114,1264,216,37,10,3
225426,1264,216,37,10,3
109169,1264,216,37,10,3
143441,1264,216,37,10,3
257457,1265,216,37,10,3
98865,1265,216,37,10,3
244913,1265,216,37,10,3
156880,1265,216,37,10,3
188015,1093,216,37,10,3
126191,1093,216,37,10,3
302023,362,150,27,11,3
70407,362,150,27,11,3
199431,362,150,27,11,3
29415,362,150,27,11,3
302470,363,151,27,11,3
129318,363,151,27,11,3
286120,357,149,27,11,3
65032,357,149,27,11,3
275594,357,149,27,11,3
112074,357,149,27,11,3
128650,357,149,27,11,3
159114,357,149,27,11,3
257221,353,128,27,11,3
84965,353,128,27,11,3
258565,353,128,27,11,3
1414,353,128,27,11,3
213995,344,128,27,11,3
156875,344,128,27,11,3
198541,344,128,27,11,3
197196,344,128,27,11,3
54510,344,128,27,11,3
102445,344,128,27,11,3
32109,344,128,27,11,3
24493,344,128,27,11,3
292166,345,128,27,11,3
182405,345,128,27,11,3
285223,333,128,27,11,3
95719,333,128,27,11,3
291701,516,202,66,9,3
213749,516,202,66,9,3
127509,516,202,66,9,3
28950,516,202,66,9,3
286774,1132,203,66,9,3
90102,1132,203,66,9,3
144982,1132,203,66,9,3
111158,1132,203,66,9,3
262359,1133,203,66,9,3
13047,1133,203,66,9,3
199189,1133,203,66,9,3
84053,1133,203,66,9,3
155513,947,203,66,9,3
86969,947,203,66,9,3
284979,630,218,67,9,3
88083,630,218,67,9,3
125939,630,218,67,9,3
61652,630,218,67,9,3
261683,630,218,67,9,3
77779,630,218,67,9,3
11029,630,218,67,9,3
105556,630,218,67,9,3
251827,631,218,67,9,3
27156,631,218,67,9,3
270197,1074,219,67,9,3
242421,1074,219,67,9,3
193588,1074,219,67,9,3
36564,1074,219,67,9,3
304253,299,127,55,9,3
