history_lag,smoothed_alpha_mean
0,4.5503823636194785
1,4.556402262286637
2,4.575591650866671
3,4.553174881558895
4,4.530921754249069
5,4.5317029483349165
6,4.55040207127242
7,4.538983004940371
8,4.5247692968788265
9,4.522214192948859
10,4.528337955489414
11,4.557073294339228
12,4.552581571287366
