history_lag,smoothed_alpha_mean
0,4.410438507285134
1,4.388466044770943
2,4.431827464806946
3,4.39400004545413
4,4.40328575115687
5,4.388923427286567
6,4.444119195642159
7,4.403306564723123
8,4.422188984155424
9,4.420432699152188
10,4.449291598775271
11,4.391456972895865
