link_id,discharge_m3s
53,4.3419754021406085
67,7.157626060156036
69,0.008985548186064722
70,0.78668925055643
94,6.629879044855931
95,0.12180527069271102
101,0.00016171290888000004
104,4.7901913008472885
105,3.0194234340465216
109,0.05001805742947636
111,1.3389507405251184e-05
113,8.92247150797837
117,0.00028690508617680756
120,2.448281803566526
127,0.012309406725249208
128,0.28084710798333207
135,2.9033084284504677e-05
142,9.79847080829311
144,0.43266033153889727
156,1.1789436461989946
168,1.1617929424299844
170,0.624251216706104
179,0.024409552590455276
260,8.913335904388253
262,1.9458062539077334
270,0.289356546562298
273,8.28098501246544e-06
277,0.4868635977891577
279,0.2689415622991268
289,0.494928682588864
290,0.037999700498284265
291,4.427021366088368
292,0.0037228158184755868
293,7.055788427844292
294,1.9467032516018716
296,1.6698041986239505
301,0.020782877214598313
302,0.17288312540682504
304,0.09907128292943751
306,0.3093423394770672
309,0.007923069717155763
310,0.03423309153717377
314,0.00026519032834439296
315,0.09251506267342727
317,0.001795320451274478
318,4.896513725545498
319,3.099150123517461e-05
320,8.720617138484151
321,0.5709601873007187
325,1.5054158966724072
326,0.000973744127502699
328,1.5091468722252193
329,0.037678322955153554
330,0.09126021074802967
333,1.0234882864724028e-05
335,0.01655698366841885
337,0.04832508659662783
338,4.331650562000459
339,3.093776468030267
340,10.922724632746974
341,1.0097563484951886
344,1.0341886333771548
350,-0.0001086399243307366
351,0.6570006565841606
353,0.711645763561042
354,0.024917419570755172
358,0.0030800157206061374
359,5.788210653083939
360,0.004751076354026092
361,3.3731172889876406
364,-2.503432904775501e-06
365,13.130061500008724
366,0.014621604673859725
368,0.05917705034242937
369,1.6277409240004684e-05
371,0.6154416654617678
376,0.0032918473872239878
378,0.0017492196605280712
380,0.0001849626827687387
382,2.28305961166634
389,2.6795702876589775
390,1.3446970333209358
391,0.9358523950461172
392,13.430065774791426
394,0.06825571466968071
395,0.37851148543945745
401,0.009900972090379385
404,1.0928433147912748
405,1.8464507609261147
408,3.1477247678657507
418,0.0005312335794713097
487,0.6783139344392325
490,8.659174524421643e-05
492,14.845130387002834
494,0.002612710331046538
497,0.20494660950724147
498,0.0001879387376048596
499,1.6680786456660466
503,0.02074196663878559
504,2.5933294377791576
513,0.10124061271158073
514,3.259731315326348
515,0.007508387868250184
516,15.538313865908872
517,0.007172071056082387
519,4.410881617367001e-05
520,0.0018571459166925282
524,0.17776639746339368
525,1.1669636979630416
526,3.675583237970476
528,0.2890025718986696
530,0.01770212383136787
531,0.0013849587248816247
532,3.970843905237784
534,-0.0011784246070676418
538,6.652287117615256
539,8.996823064447744
540,0.005781372556762155
541,3.9634314399858694e-05
542,1.758791256337413
543,2.213494127218654
544,1.2028202731336777
545,5.211723182448955e-05
546,10.459625537013164
548,1.0585110842049925
549,0.08371141230493835
550,0.02558467544381465
551,3.9861419124316755
552,0.005444645526460345
553,8.231382325255106
554,0.0018857371922992522
555,7.826616869673578
557,0.12916624361846407
558,2.033362998661558
561,3.8061765194105406
562,3.292176235016927
563,0.0009431638725286151
564,2.09158116909345
565,0.8961996849571944
568,3.883984388450675
569,7.2044908559539484
570,1.321140958945336
571,0.02812649335745128
573,0.030893143207681866
575,0.008540701626714128
577,1.3106563952536792
581,2.153047683204816
