1.07567e-01
1.86586e-02
2.33523e-01
3.82722e-01
2.12584e-01
1.69333e-02
5.89330e-02
9.42604e-02
6.64757e-02
1.97164e-01
2.06988e-01
3.54212e-02
2.97189e-01
