history_lag,smoothed_alpha_mean
0,0.9766754094489614
1,0.9632663846479361
2,0.9633978103224036
3,0.9434954924532049
4,0.9604917328941694
5,0.9628600691572341
6,0.9816231566392886
7,0.9742824268333307
8,0.9858889089340367
9,0.979230696521181
