link_id,discharge_m3s
53,0.007710815842758534
67,0.04647869581076087
69,0.00026963711395042693
70,0.019530987443806692
94,0.02758258351088021
95,0.005124911237812047
101,9.58803875425317e-05
104,0.003842789362110875
105,0.029835373643691834
109,0.000787994934673714
111,1.1967476943910028e-05
113,0.014029969163143696
117,0.0001420942970613723
120,0.033397900631282736
127,0.0011641411817467954
128,0.00161290636981955
135,2.4387633648147545e-05
142,0.0265335502256584
144,0.006096563578921954
156,0.01830494691703035
168,0.014765962502418588
170,0.001168848159720868
179,0.0021710962095982883
260,0.03661695767860876
262,0.012045716739828622
270,0.007996826285450218
273,4.049377573725762e-06
277,0.006742676820539655
279,0.00892294315998469
289,0.01042988213971527
290,0.0033296499062030866
291,0.011048694443048093
292,0.0004979102233824867
293,0.02776541121918004
294,0.008379603251227137
296,0.015518814948161803
301,0.002523901088345901
302,0.004689289055781145
304,0.0031829999195670065
306,0.004282381486914234
309,0.00015468031695354322
310,0.0009743423574496354
314,0.00012989042364118004
315,0.00464387193089736
317,0.0005367503893950187
318,0.01194004588441739
319,1.4232331001247709e-05
320,0.011450139555753587
321,0.010202108427855074
325,0.009197511894850706
326,0.00029311119551460546
328,0.012011629934206697
329,0.0013813871635617939
330,0.0062963155909648615
333,2.3548099478452696e-05
335,0.0011256045237108697
337,0.002220862351890846
338,0.0028108737002110378
339,0.01959792266986831
340,0.01089366113120652
341,0.00974537425361709
344,0.009156138630699157
350,5.084900817972685e-05
351,0.003468825082486431
353,0.01080775010987325
354,0.0018945081607662257
358,0.0006087085503096928
359,0.013421992022498086
360,6.724187149727945e-05
361,0.025496893354055777
364,1.1404238685075935e-06
365,0.01667762908707863
366,0.0007791679122006282
368,0.0026916545968749795
369,8.216724741706524e-05
371,0.0015322765216497203
376,0.000508638969364519
378,0.0005129065330443627
380,0.00010707835004599379
382,0.014387467881247284
389,0.010301425428184557
390,0.01752823782235538
391,0.016107434553311765
392,0.01565413991567203
394,0.002750084793654073
395,0.002548955132312851
401,0.0008350964136514483
404,0.0054284595626378765
405,0.012544392486124791
408,0.018153040282584455
418,9.491643744800814e-05
487,0.011739313549163905
490,5.0129964856606735e-05
492,0.028936494932074567
494,0.00041429326778449357
497,0.0025954147859914645
498,5.0889566647862374e-05
499,0.00204355575263761
503,0.0021265102172292184
504,0.011290406967410264
513,0.0021889364638228606
514,0.01745274722717529
515,0.0006473078824151115
516,0.032576659467717796
517,0.00022220767716062524
519,4.3132124777461156e-05
520,6.585912004615041e-05
524,0.0006706563208745878
525,0.0014593155413227612
526,0.002726778457773944
528,0.014012968488963197
530,0.00026548982831070024
531,0.00016045704589693317
532,0.019951711922455595
534,0.00018154085178098228
538,0.009877895264219505
539,0.02358048574660399
540,4.1094673392855884e-05
541,3.9870680296016076e-05
542,0.0006840344806566404
543,0.004531921203310616
544,0.0015941129526107517
545,3.8669504956436465e-05
546,0.016609075521578656
548,0.007532230605620895
549,0.007284373629469206
550,0.0024860359247651695
551,0.021596760663263014
552,0.0013741177099465068
553,0.022598297447664156
554,0.0005238476376748542
555,0.02226929603911569
557,0.001435950067115155
558,0.0020853951560527986
561,0.006156984503540162
562,0.008878625184480397
563,0.0003311827466567571
564,0.007871669971180745
565,0.0015892420236521612
568,0.0178094731753639
569,0.013238824261910354
570,0.00578729378568199
571,0.0010630391712359607
573,0.0041104354379621
575,0.001275957608455035
577,0.019363464444799396
581,0.01589080688347773
582,0.013728206944863701
583,0.010873311135136779
584,0.018495216050151773
585,0.006855523199520077
588,1.4871448365140706e-06
589,0.00021786897621297916
590,0.010768676764249942
592,0.00010822416780733266
593,0.010620077602827264
594,0.01844067401517013
595,0.009863367818376562
599,0.0008159474425223902
600,0.005258705679576522
601,0.003638620409057767
602,0.0009939947133774509
604,0.0016469826975375286
606,0.012087553128952737
607,0.013396641001074206
610,0.0121895420527658
612,0.001143637333197772
613,0.008005949842331333
614,0.00010034529447194112
615,0.00037439250043704464
616,0.0004928655799015085
618,0.003152635755066785
620,0.0007504967821115331
621,0.01587778597833293
623,0.0013310890178271422
625,0.006346220462185167
626,0.01890020150131027
628,0.016471221014739364
629,0.003498372988346608
632,0.003545301885954771
635,0.0004513095882175662
636,0.014460153815589937
657,0.006823192226794311
708,0.005988857454490179
711,0.00021001874216682956
713,0.007873002001784184
714,0.012661784587027025
715,0.013708759842859018
716,0.0002465612819025424
718,0.0005338229750238331
721,0.01749886577249641
722,0.01578901680561913
723,0.0061529398911365045
725,0.0007248136365765656
727,4.407824723774126e-05
728,0.007050253856051039
735,0.00012475036739971877
736,0.007914740253720163
737,0.0009627820406807274
738,0.0005270558232496836
739,0.0005969200824011605
740,0.010201954184066388
741,0.0076367315506958135
742,0.013014024974417705
743,0.0009613087377967885
744,0.001564123970821529
745,0.0027707970364392225
746,0.003142701934158808
748,2.378402617866612e-05
749,0.006922151321674301
750,0.0007728353074206871
752,0.00834411297578825
754,0.0024693276753370904
755,0.008291271481119057
756,0.006316245958180512
758,0.012657391490387337
760,0.013221620796943208
762,0.011272253178130602
763,0.006852020663055783
764,0.0017810884079446125
765,0.011868832833533141
766,0.006165346352046005
768,8.326362459276121e-05
769,0.006825019046148295
770,0.000840042789602393
771,0.011060968834068461
772,0.0019598141155571843
773,0.01928318763219448
774,0.018201985463831418
775,0.017274642525252612
776,0.003039461976585997
777,0.00015000347997324564
778,0.011265867801766288
779,0.016825172790015018
780,0.0028060024102695607
781,7.222214191279445e-05
782,2.005388594695515e-05
784,0.01897297707956635
785,0.00148443840871885
787,0.006572520943262989
788,0.010085215066292166
789,0.0015254450059811126
790,0.0013348776108830505
791,0.00771336191545854
792,0.012173860329325244
793,0.0008029810044965745
794,6.662203289767307e-05
795,0.012081933542053176
796,2.859127292829858e-05
797,0.0007233584379993962
801,1.979739499380732e-05
805,0.010450204945646325
807,1.350525846375212e-06
808,0.011120670113753056
809,0.00017954161004889909
812,0.006227464667294407
813,0.0005292004672886219
814,0.001817953734766238
816,0.0007211671915479532
817,0.002622314095063812
819,0.0068417597873142045
821,0.004623790525001486
822,2.529159888423494e-05
824,0.013102903115360711
826,0.008622037034840643
828,0.0005056717307742963
830,0.0011537133199828924
831,0.0036122729321021187
836,0.002354807698490924
837,8.270395432545236e-05
838,0.0019684665896791275
839,0.012627971782207623
841,1.6048362259015777e-05
842,0.0010680068257159455
843,7.069214515966931e-05
844,0.010256964643447195
845,0.006982488954082627
847,0.019606980753110147
848,0.0021190327274216336
849,0.010190754533318922
850,0.0068743904417547606
852,0.01885592119168256
853,0.0010067639856312567
854,0.012184842243938012
856,0.029613400240450994
857,0.010003351425786866
859,0.01627655309765263
860,0.010323499026140232
864,0.00010594632643815836
874,0.016137647235735172
878,0.00017247176741522183
933,0.0013405099056204143
936,0.0037566936669390523
937,0.00953022727091677
938,8.03378043037947e-05
940,0.004428280070401672
942,0.022238278823435847
943,0.010735941160246789
944,1.582825846305193e-05
946,0.005226352179191687
947,0.0010941273371130908
949,0.0001447696141439769
953,0.0016352636816288596
954,0.002171852158324938
957,3.8123097815541597e-05
959,0.00137471190135035
960,1.5596007970688855e-06
961,0.0004124380023664967
962,0.0002888346949263649
963,0.014913866348242218
965,0.00153117755895604
966,0.006405743033419529
967,0.0053635899647687495
969,0.003530237337420329
970,0.0002750173185537571
972,0.013467845179122315
973,0.011641746666289554
974,0.013405365545549585
975,0.00024144791288697602
976,4.938783356068547e-05
977,0.0009969059684375762
978,0.012777996383938743
979,0.007573677672140137
980,0.00815519702458995
981,0.00010091579555810509
982,0.004294088895407594
983,0.0024463500448167973
984,0.02090353189867401
985,5.4098611074322656e-05
986,0.005776186274635354
987,0.006355098057536266
988,0.01659319943552139
989,0.0022649876070039046
992,0.005196921045718632
993,4.311443649993243e-05
994,0.015942064911699985
995,0.0001067835910032866
996,2.2870456495847497e-05
998,0.010562622992905881
999,0.019027145999588213
1001,0.007063098550284106
1002,0.006196297558938298
1003,0.0002630764380664398
1004,0.024186515820790327
1005,0.0006381629675498867
1006,0.004052192595775763
1008,0.003270382739052077
1013,0.016233173174063063
1014,0.0011862998655181505
1015,0.0010960920947070732
1017,0.00021296942356022135
1018,0.031517110929839574
1021,5.099764238923551e-06
1024,0.002569455298413401
1025,0.0003702869457930658
1027,0.0055839598412010145
1028,0.00028710248584424365
1029,0.0025956400416580886
1030,0.002618572302734527
1032,0.0015729369657850954
1033,0.001356551204372883
1035,0.0012247517596306295
1036,0.011902461972007611
1037,0.0033243116400615952
1038,1.060798647372242e-06
1040,0.005574969192448228
1041,0.01943282439067558
1045,0.0059468062515144
1046,0.009745253323238555
1048,0.0005995254406853703
1050,0.005851316591507937
1051,0.0028249016681722167
1052,0.007984020540298797
1053,0.0009557714274293366
1054,0.019282518543493495
1055,0.0009473176093828395
1059,0.003247984873276756
1060,0.0020821688240011764
1062,0.002577847067965931
1063,0.003194661445056467
1065,0.0015704893221592702
1067,0.0032431622626168306
1069,0.016009888159110575
1070,0.0006641838365650726
1072,0.0009148479522907262
1073,0.006936779321061571
1074,0.0002799518554565002
1076,0.014996949802144235
1077,0.02112192864670186
1078,0.0001253655530829542
1083,0.004050676907621673
1084,0.0022206049959593178
1087,0.027445478879159983
1092,0.005453172350800317
1096,0.0003592871018772468
1099,0.0004808754688334491
1101,0.024702293249994886
1102,0.0009361146501529944
1155,5.313380803023546e-05
1157,0.0008381071729972055
1158,8.088770805907314e-05
1160,4.417180729860177e-05
1161,0.021485892007316272
1164,0.012960882714352206
1165,0.001876623365773212
1166,6.593204027163701e-05
1167,0.0020086657170219043
1168,0.0005002602339269463
1170,0.00020565169057847637
1171,6.065052858483671e-05
1172,0.002151100277577163
1173,9.683308017161041e-05
1177,0.005732788668683303
1178,3.2151250286446955e-06
1179,0.01145636334068154
1180,0.0007272009734432712
1181,0.0010973968779243906
1182,0.0015046572515889278
1183,0.019197907177921244
1184,8.251918222920651e-05
1185,0.013438395728907196
1186,0.0055205676317477805
1187,0.0030846237929442587
1189,0.00346073500538142
1190,0.014461835353388757
1191,0.00013440104315190336
1193,0.012724282945331596
1194,0.0001203545316665933
1196,0.01176333708917838
1197,0.007585363698394576
