history_lag,smoothed_alpha_mean
0,0.9641942251311779
1,0.9766754094489614
2,0.9632663846479361
3,0.9633978103224036
4,0.9434954924532049
5,0.9604917328941694
6,0.9628600691572341
7,0.9816231566392886
8,0.9742824268333307
9,0.9858889089340367
10,0.979230696521181
