8.17118e-01
1.00591e+00
8.58870e-01
1.07452e+00
8.49462e-01
1.08167e+00
9.61974e-01
1.00418e+00
1.23176e+00
7.90699e-01
1.09378e+00
9.64271e-01
8.59984e-01
9.78728e-01
7.88655e-01
8.89726e-01
1.05309e+00
8.69520e-01
1.01324e+00
9.20125e-01
8.68530e-01
9.65701e-01
9.47747e-01
1.02017e+00
9.86914e-01
1.13591e+00
1.22456e+00
1.01486e+00
7.87058e-01
8.37808e-01
9.69889e-01
9.70750e-01
1.12680e+00
9.73552e-01
1.14616e+00
1.04385e+00
9.06757e-01
1.12200e+00
1.25290e+00
1.07510e+00
1.18634e+00
1.05898e+00
9.01885e-01
9.88123e-01
9.31589e-01
1.17699e+00
1.10343e+00
1.04465e+00
1.37356e+00
1.21589e+00
