history_lag,smoothed_alpha_mean
0,0.9796351140423921
1,0.9800344127647148
2,0.9787568590169211
3,0.9810260468603852
4,0.9808459194280974
5,0.981905636500936
6,0.9822177141848962
7,0.9826423295516592
8,0.9826141271212453
9,0.9838499506440638
10,0.983149555953011
11,0.9827217468390148
12,0.9819961458846617
13,0.9823038565524952
14,0.9827123827666027
15,0.9812974496586692
16,0.9812443773499211
17,0.9792375694928209
18,0.9784070706409534
19,0.9795636071418242
20,0.979230696521181
