3.71851e-01
4.74135e-01
4.01608e-03
2.00096e-01
4.90739e-01
4.20419e-01
4.79788e-01
7.93183e-03
2.66458e-03
4.45850e-03
3.99185e-03
2.53268e-03
2.85525e-03
