history_lag,smoothed_alpha_mean
0,1.3224887859909602
1,1.3273120156418352
2,1.3254585726431494
3,1.3288723996392258
4,1.3377579642006474
5,1.3231507630713963
6,1.3686745081262432
7,1.4177251812152292
8,1.4218541594870169
9,1.4248626010433285
10,1.3869278114287034
11,1.3858889089340365
12,1.3792306965211807
