link_id,discharge_m3s
53,0.022773778778948962
67,0.1063918658272749
69,0.0003096029142633605
70,0.03819037173634039
94,0.06901740547937597
95,0.009611065187627684
101,0.00014289870554916393
104,0.00955673727652082
105,0.07499134126468689
109,0.0009648243921439811
111,1.2610952752601563e-05
113,0.04003903206303149
117,0.00015418627616340037
120,0.07785126793063742
127,0.001749270188900798
128,0.0021434572921882845
135,2.5227040370238383e-05
142,0.07077302326996254
144,0.012635699666918838
156,0.040292581756695
168,0.036555585202470514
170,0.0024203327136961415
179,0.0026053447569113915
260,0.09143290679389499
262,0.029509118788235093
270,0.014670738541262874
273,2.1306916817030843e-06
277,0.01656230370835587
279,0.01494616222840175
289,0.024314004569064265
290,0.005537528411057702
291,0.02894114532887627
292,0.0005649116165352648
293,0.06726825718459169
294,0.023165645473598687
296,0.03364816125341128
301,0.0041096903542780245
302,0.008258592224660528
304,0.006085854613864858
306,0.010736854583043586
309,0.0001840040736819672
310,0.00141059932148759
314,0.0001517118039277838
315,0.009036719891951405
317,0.000690101155601741
318,0.03269330613791361
319,2.018732349700034e-05
320,0.030016140652867236
321,0.022916110818120096
325,0.025400537817335755
326,0.00035084859376133417
328,0.028982696193352853
329,0.001971953974491768
330,0.010052594206450837
333,2.537699484703314e-05
335,0.0014746897843481708
337,0.004835171522784292
338,0.010554980742143371
339,0.04570391154578748
340,0.02752818055724961
341,0.021522863461857215
344,0.022911776213330484
350,5.471642473813122e-05
351,0.006786877934097086
353,0.024536796071765506
354,0.0033382919982054516
358,0.0008698053149146372
359,0.04129467866919089
360,6.249594372612693e-05
361,0.06700135838928531
364,1.0523141605620491e-06
365,0.041902758799436626
366,0.0015747171008511324
368,0.005223831691649889
369,8.146715796208347e-05
371,0.00355731513011161
376,0.0007264966696707467
378,0.0006766573592227271
380,0.0001043216645426513
382,0.030603829956537053
389,0.027923880186308443
390,0.03724051451923548
391,0.03835698182849828
392,0.04062067726843666
394,0.004692075186042651
395,0.0053845188360539375
401,0.0013178673441015991
404,0.011028902857542804
405,0.02455609311127157
408,0.04391420253915756
418,0.00016150564809550981
487,0.02397505099653059
490,5.3258296413549004e-05
492,0.066511916679134
494,0.0003976163135556257
497,0.004752405036103519
498,5.386525514756103e-05
499,0.005118923127571461
503,0.0035486276389564255
504,0.02373427218466877
513,0.00513618446134587
514,0.042807647852961504
515,0.0010826644866896754
516,0.07493421229233564
517,0.00022200967773616489
519,4.293157204477677e-05
520,7.343164505199804e-05
524,0.0013765329023587738
525,0.003169929794199874
526,0.007734021933003444
528,0.02452705956084762
530,0.00034515277292673443
531,0.00026084320353625775
532,0.04768035772601947
534,0.00014371916163110802
538,0.026457296932673846
539,0.05489624250857439
540,4.04780006125405e-05
541,3.93837021915686e-05
542,0.001898453601894971
543,0.011336999231485713
544,0.0035163408601690794
545,3.8012637168809516e-05
546,0.04792171764275084
548,0.01452011798540014
549,0.011690252216452913
550,0.004045494393498102
551,0.05848446003544221
552,0.0019295553582549313
553,0.056249607638292225
554,0.0005558915614063785
555,0.05989255682684641
557,0.0029823072756367474
558,0.005362416433156929
561,0.01619140964967548
562,0.02287480239000206
563,0.0004020723774479819
564,0.017674786425784447
565,0.0030124676214280475
568,0.05131896369767071
569,0.03249912522728989
570,0.010920813743430067
571,0.00187277144550018
573,0.006541014393828295
575,0.0019792012423798483
577,0.04177901706322615
581,0.04060154620137401
582,0.03369041070191982
583,0.027020320481122545
584,0.05133269311811782
585,0.01636718917487827
588,8.140697745158473e-07
589,0.0002891659632543202
590,0.02648359445724556
592,0.00011859173561794006
593,0.03135302242335984
594,0.03903734392204698
595,0.02642086667764685
